Time,SP,PV,OP,error,ts
1754,0.96357,-0.16479,0.97466,0.35617,20
1755,0.96357,0.02493,0.95673,0.16308,20
1756,0.96357,0.46205,0.89012,-0.28182,20
1757,0.96357,0.29156,0.90805,-0.10829,20
1758,0.96357,0.10441,0.96057,0.08219,20
1759,0.96357,0.02493,0.98363,0.16308,20
1760,0.96357,0.16209,0.9657,0.023479,20
1761,0.96357,0.12492,0.98747,0.061315,20
1762,0.96357,0.078769,0.99259,0.10828,20
1763,0.96357,0.078769,0.99644,0.10828,20
1764,0.96357,0.29156,0.94776,-0.10829,20
1765,0.96357,0.36847,0.91702,-0.18657,20
1766,0.96357,-0.16479,1.0285,0.35617,20
1767,0.96357,0.062105,0.98363,0.12524,20
1768,0.96357,0.12492,0.9657,0.061315,20
1769,0.96357,0.16209,0.98363,0.023479,20
1770,0.96357,-0.35835,1.0899,0.55318,20
1771,0.96357,0.16209,1.0144,0.023479,20
1772,0.96357,0.29156,0.98747,-0.10829,20
1773,0.96357,0.21849,0.99644,-0.033927,20
1774,0.96357,-0.33912,1.0899,0.53361,20
1775,0.96357,0.14158,1.0016,0.044354,20
1776,0.96357,0.97608,0.76587,-0.805,20
1777,0.96357,0.02493,0.97466,0.16308,20
1778,0.96357,-0.22247,1.0323,0.41488,20
1779,0.96357,0.46205,0.84529,-0.28182,20
1780,0.96357,0.17876,0.85041,0.0065184,20
1781,0.96357,0.65561,0.73897,-0.47882,20
1782,0.96357,0.14158,0.82736,0.044354,20
1783,0.96357,0.31207,0.75691,-0.12917,20
1784,0.96357,0.2749,0.74794,-0.091333,20
1785,0.96357,0.34924,0.73001,-0.167,20
1786,0.96357,-0.23914,0.85938,0.43185,20
1787,0.96357,0.0044202,0.80942,0.18396,20
1788,0.96357,0.16209,0.7838,0.023479,20
1789,0.96357,0.5928,0.65443,-0.41489,20
1790,0.96357,0.32873,0.68517,-0.14613,20
1791,0.96357,0.0044202,0.76587,0.18396,20
1792,0.96357,0.34924,0.6903,-0.167,20
1793,0.96357,0.2749,0.72488,-0.091333,20
1794,0.96357,-0.014808,0.76971,0.20353,20
1795,0.96357,0.47871,0.65827,-0.29878,20
1796,0.96357,0.34924,0.65827,-0.167,20
1797,0.96357,0.32873,0.68133,-0.14613,20
1798,0.96357,0.16209,0.73385,0.023479,20
1799,0.96357,-0.10838,0.7838,0.29877,20
1800,0.96357,0.21849,0.68133,-0.033927,20
1801,0.96357,0.46205,0.6096,-0.28182,20
1802,0.96357,1.1632,0.42258,-0.99548,20
1803,0.96357,0.72868,0.48535,-0.55319,20
1804,0.96357,0.34924,0.53915,-0.167,20
1805,0.96357,0.2749,0.50328,-0.091333,20
1806,0.96357,0.67612,0.39184,-0.4997,20
1807,0.96357,0.40565,0.43668,-0.22441,20
1808,0.96357,0.34924,0.44948,-0.167,20
1809,0.96357,0.8261,0.35213,-0.65235,20
1810,0.96357,0.34924,0.41874,-0.167,20
1811,0.96357,0.23516,0.41874,-0.050888,20
1812,0.96357,-0.014808,0.47638,0.20353,20
1813,0.96357,0.078769,0.43155,0.10828,20
1814,0.96357,0.23516,0.40465,-0.050888,20
1815,0.96357,0.02493,0.44948,0.16308,20
1816,0.96357,-0.014808,0.44564,0.20353,20
1817,0.96357,0.31207,0.34317,-0.12917,20
1818,0.96357,0.14158,0.35598,0.044354,20
1819,0.96357,0.84277,0.17793,-0.66931,20
1820,0.96357,0.25567,0.27656,-0.071763,20
1821,0.96357,0.36847,0.24966,-0.18657,20
1822,0.96357,0.40565,0.2535,-0.22441,20
1823,0.96357,0.16209,0.28937,0.023479,20
1824,0.96357,0.12492,0.31243,0.061315,20
1825,0.96357,0.57614,0.21892,-0.39793,20
1826,0.96357,0.062105,0.32908,0.12524,20
1827,0.96357,-0.22247,0.40081,0.41488,20
1828,0.96357,0.42487,0.24069,-0.24398,20
1829,0.96357,0.55563,0.20995,-0.37706,20
1830,0.96357,-0.051982,0.32523,0.24136,20
1831,0.96357,0.14158,0.28553,0.044354,20
1832,0.96357,0.2749,0.26759,-0.091333,20
1833,0.96357,0.078769,0.3073,0.10828,20
1834,0.96357,0.16209,0.3073,0.023479,20
1835,0.96357,0.31207,0.28553,-0.12917,20
1836,0.96357,0.17876,0.31627,0.0065184,20
1837,0.96357,0.36847,0.26759,-0.18657,20
1838,0.96357,-0.031472,0.3611,0.22049,20
1839,0.96357,0.02493,0.39184,0.16308,20
1840,0.96357,0.041595,0.388,0.14612,20
1841,0.96357,0.12492,0.37007,0.061315,20
1842,0.96357,-0.33912,0.47254,0.53361,20
1843,0.96357,-0.20196,0.44948,0.39401,20
1844,0.96357,-0.23914,0.47638,0.43185,20
1845,0.96357,1.2568,0.16,-1.0907,20
1846,0.96357,0.062105,0.43155,0.12524,20
1847,0.96357,-0.58909,0.6096,0.78802,20
1848,0.96357,0.062105,0.47638,0.12524,20
1849,0.96357,-0.35835,0.57373,0.55318,20
1850,0.96357,0.14158,0.49816,0.044354,20
1851,0.96357,0.55563,0.46742,-0.37706,20
1852,0.96357,1.6311,0.21379,-1.4717,20
1853,0.96357,0.21849,0.54299,-0.033927,20
1854,0.96357,0.21849,0.56989,-0.033927,20
1855,0.96357,-0.4327,0.75691,0.62885,20
1856,0.96357,-0.26606,0.75691,0.45924,20
1857,0.96357,0.062105,0.73385,0.12524,20
1858,0.96357,-0.18145,0.84529,0.37313,20
1859,0.96357,-0.18145,0.87731,0.37313,20
1860,0.96357,-0.26606,0.90805,0.45924,20
1861,0.96357,-0.53268,1.0054,0.73062,20
1862,0.96357,-0.089157,0.98363,0.2792,20
1863,0.96357,5.6703,-0.20379,-5.5828,20
1864,0.96357,-1.3467,1.3436,1.5591,20
1865,0.96357,3.0322,0.39697,-2.8977,20
1866,0.96357,0.57614,0.89396,-0.39793,20
1867,0.96357,1.1632,0.66724,-0.99548,20
1868,0.96357,1.0863,0.55708,-0.9172,20
1869,0.96357,2.1516,0.18305,-2.0014,20
1870,0.96357,0.80559,0.31627,-0.63147,20
1871,0.96357,0.25567,0.29834,-0.071763,20
1872,0.96357,0.91968,0.031904,-0.74759,20
1873,0.96357,1.2568,-0.16792,-1.0907,20
1874,0.96357,1.0697,-0.27552,-0.90024,20
1875,0.96357,1.0133,-0.32803,-0.84283,20
1876,0.96357,0.78636,-0.34212,-0.6119,20
1877,0.96357,0.0044202,-0.27039,0.18396,20
1878,0.96357,-0.39552,-0.20379,0.59102,20
1879,0.96357,0.5928,-0.46253,-0.41489,20
1880,0.96357,0.42487,-0.46253,-0.24398,20
1881,0.96357,0.46205,-0.50608,-0.28182,20
1882,0.96357,0.25567,-0.49712,-0.071763,20
1883,0.96357,-0.16479,-0.39977,0.35617,20
1884,0.96357,0.041595,-0.48046,0.14612,20
1885,0.96357,0.0044202,-0.48046,0.18396,20
1886,0.96357,0.34924,-0.55604,-0.167,20
1887,0.96357,0.12492,-0.50608,0.061315,20
1888,0.96357,0.23516,-0.54195,-0.050888,20
1889,0.96357,-0.072492,-0.4715,0.26224,20
1890,0.96357,0.49922,-0.57269,-0.31965,20
1891,0.96357,0.041595,-0.49712,0.14612,20
1892,0.96357,-0.051982,-0.45356,0.24136,20
1893,0.96357,0.16209,-0.49712,0.023479,20
1894,0.96357,-0.16479,-0.38696,0.35617,20
1895,0.96357,0.041595,-0.3908,0.14612,20
1896,0.96357,0.10441,-0.36902,0.08219,20
1897,0.96357,0.31207,-0.39977,-0.12917,20
1898,0.96357,0.57614,-0.44844,-0.39793,20
1899,0.96357,0.32873,-0.38696,-0.14613,20
1900,0.96357,-0.18145,-0.28833,0.37313,20
1901,0.96357,0.041595,-0.32035,0.14612,20
1902,0.96357,-0.16479,-0.25246,0.35617,20
1903,0.96357,0.42487,-0.37799,-0.24398,20
1904,0.96357,0.041595,-0.28833,0.14612,20
1905,0.96357,0.16209,-0.32803,0.023479,20
1906,0.96357,-0.32246,-0.19994,0.51665,20
1907,0.96357,-0.072492,-0.23068,0.26224,20
1908,0.96357,0.041595,-0.26655,0.14612,20
1909,0.96357,0.16209,-0.27039,0.023479,20
1910,0.96357,0.31207,-0.29345,-0.12917,20
1911,0.96357,0.40565,-0.30626,-0.22441,20
1912,0.96357,-0.45193,-0.15127,0.64842,20
1913,0.96357,0.29156,-0.32035,-0.10829,20
1914,0.96357,0.062105,-0.28833,0.12524,20
1915,0.96357,0.041595,-0.30242,0.14612,20
1916,0.96357,-0.031472,-0.28448,0.22049,20
1917,0.96357,0.36847,-0.3639,-0.18657,20
1918,0.96357,0.97608,-0.52017,-0.805,20
1919,0.96357,-0.10838,-0.28833,0.29877,20
1920,0.96357,-0.57242,-0.16023,0.77106,20
1921,0.96357,0.02493,-0.23965,0.16308,20
1922,0.96357,-0.089157,-0.17304,0.2792,20
1923,0.96357,-0.70317,-0.0001189,0.90414,20
1924,0.96357,-0.10838,-0.061603,0.29877,20
1925,0.96357,-0.051982,-0.083379,0.24136,20
1926,0.96357,-0.23914,-0.0001189,0.43185,20
1927,0.96357,-0.14556,0.035747,0.3366,20
1928,0.96357,0.12492,-0.016771,0.061315,20
1929,0.96357,0.25567,-0.0078044,-0.071763,20
1930,0.96357,0.38514,-0.039827,-0.20354,20
1931,0.96357,-0.051982,0.040871,0.24136,20
1932,0.96357,-0.12505,0.080579,0.31573,20
1933,0.96357,-0.12505,0.05368,0.31573,20
1934,0.96357,0.34924,-0.05776,-0.167,20
1935,0.96357,0.14158,-0.012928,0.044354,20
1936,0.96357,0.32873,-0.061603,-0.14613,20
1937,0.96357,-0.18145,0.0050048,0.37313,20
1938,0.96357,-0.031472,-0.012928,0.22049,20
1939,0.96357,0.32873,-0.083379,-0.14613,20
1940,0.96357,-0.23914,0.0050048,0.43185,20
1941,0.96357,-0.12505,-0.034704,0.31573,20
1942,0.96357,0.16209,-0.12437,0.023479,20
1943,0.96357,-0.031472,-0.088502,0.22049,20
1944,0.96357,-0.32246,-0.039827,0.51665,20
1945,0.96357,-0.4327,-0.012928,0.62885,20
1946,0.96357,0.23516,-0.18201,-0.050888,20
1947,0.96357,0.0044202,-0.1423,0.18396,20
1948,0.96357,-0.12505,-0.15127,0.31573,20
1949,0.96357,0.078769,-0.21788,0.10828,20
1950,0.96357,0.47871,-0.31523,-0.29878,20
1951,0.96357,0.2749,-0.28833,-0.091333,20
1952,0.96357,0.99274,-0.49712,-0.82196,20
1953,0.96357,1.2004,-0.58678,-1.0333,20
1954,0.96357,0.71201,-0.54195,-0.53623,20
1955,0.96357,0.14158,-0.49712,0.044354,20
1956,0.96357,0.57614,-0.61368,-0.39793,20
1957,0.96357,1.0697,-0.74177,-0.90024,20
1958,0.96357,0.62869,-0.70719,-0.45143,20
1959,0.96357,1.0863,-0.84425,-0.9172,20
1960,0.96357,-0.014808,-0.63161,0.20353,20
1961,0.96357,0.34924,-0.74177,-0.167,20
1962,0.96357,0.2749,-0.75586,-0.091333,20
1963,0.96357,0.65561,-0.87627,-0.47882,20
1964,0.96357,0.36847,-0.85321,-0.18657,20
1965,0.96357,0.12492,-0.82247,0.061315,20
1966,0.96357,-0.20196,-0.76867,0.39401,20
1967,0.96357,-0.18145,-0.79557,0.37313,20
1968,0.96357,-0.051982,-0.79173,0.24136,20
1969,0.96357,-0.45193,-0.69822,0.64842,20
1970,0.96357,-0.12505,-0.73793,0.31573,20
1971,0.96357,0.062105,-0.76483,0.12524,20
1972,0.96357,0.78636,-0.88908,-0.6119,20
1973,0.96357,0.16209,-0.75586,0.023479,20
1974,0.96357,-0.57242,-0.57781,0.77106,20
1975,0.96357,0.041595,-0.65339,0.14612,20
1976,0.96357,-0.39552,-0.50608,0.59102,20
1977,0.96357,-0.50961,-0.43563,0.70713,20
1978,0.96357,-0.10838,-0.4446,0.29877,20
1979,0.96357,-0.20196,-0.37799,0.39401,20
1980,0.96357,0.62869,-0.51505,-0.45143,20
1981,0.96357,-0.014808,-0.38696,0.20353,20
1982,0.96357,-0.14556,-0.32803,0.3366,20
1983,0.96357,0.062105,-0.35493,0.12524,20
1984,0.96357,0.14158,-0.32419,0.044354,20
1985,0.96357,-0.22247,-0.21275,0.41488,20
1986,0.96357,-0.014808,-0.23581,0.20353,20
1987,0.96357,-0.39552,-0.14614,0.59102,20
1988,0.96357,-0.53268,-0.075693,0.73062,20
1989,0.96357,0.19798,-0.21788,-0.013052,20
1990,0.96357,0.80559,-0.36006,-0.63147,20
1991,0.96357,0.02493,-0.19098,0.16308,20
1992,0.96357,0.0044202,-0.17689,0.18396,20
1993,0.96357,-0.22247,-0.11924,0.41488,20
1994,0.96357,-0.072492,-0.13333,0.26224,20
1995,0.96357,-0.014808,-0.15511,0.20353,20
1996,0.96357,0.062105,-0.18201,0.12524,20
1997,0.96357,-0.16479,-0.11924,0.35617,20
1998,0.96357,-0.10838,-0.11028,0.29877,20
1999,0.96357,0.2749,-0.17689,-0.091333,20
2000,0.96357,0.041595,-0.11924,0.14612,20
2001,0.96357,-0.031472,-0.079536,0.22049,20
2002,0.96357,0.062105,-0.075693,0.12524,20
2003,0.96357,0.2749,-0.092345,-0.091333,20
2004,0.96357,-0.39552,0.062646,0.59102,20
2005,0.96357,-0.18145,0.035747,0.37313,20
2006,0.96357,-0.014808,-0.0001189,0.20353,20
2007,0.96357,-0.10838,0.05368,0.29877,20
2008,0.96357,-0.14556,0.098512,0.3366,20
2009,0.96357,0.02493,0.076736,0.16308,20
2010,0.96357,-0.41603,0.17409,0.61189,20
2011,0.96357,-0.3763,0.20099,0.57145,20
2012,0.96357,-0.14556,0.21379,0.3366,20
2013,0.96357,-0.23914,0.31627,0.43185,20
2014,0.96357,-0.30195,0.40465,0.49578,20
2015,0.96357,-0.62626,0.53915,0.82586,20
2016,0.96357,-1.0736,0.73897,1.2812,20
2017,0.96357,-1.4044,0.92983,1.6178,20
2018,0.96357,2.7784,0.32908,-2.6394,20
2019,0.96357,-1.7171,1.7663,1.9361,20
2020,0.96357,-0.30195,1.7932,0.49578,20
2021,0.96357,-1.1903,2.0289,1.3999,20
2022,0.96357,1.9644,1.1566,-1.8109,20
2023,0.96357,1.1068,1.1886,-0.93807,20
2024,0.96357,2.9796,0.53915,-2.8442,20
2025,0.96357,3.6334,0.16512,-3.5096,20
2026,0.96357,2.131,0.16896,-1.9805,20
2027,0.96357,3.7808,-0.48431,-3.6596,20
2028,0.96357,0.72868,-0.10131,-0.55319,20
2029,0.96357,1.5773,-0.41258,-1.4169,20
2030,0.96357,1.9272,-0.72384,-1.7731,20
2031,0.96357,2.0952,-0.89804,-1.944,20
2032,0.96357,0.78636,-0.79173,-0.6119,20
2033,0.96357,1.6311,-1.0979,-1.4717,20
2034,0.96357,1.6503,-1.2093,-1.4913,20
2035,0.96357,0.61203,-1.0402,-0.43446,20
2036,0.96357,0.17876,-0.97362,0.0065184,20
2037,0.96357,0.16209,-1.0185,0.023479,20
2038,0.96357,0.44282,-1.112,-0.26225,20
2039,0.96357,0.041595,-1.0313,0.14612,20
2040,0.96357,-0.18145,-0.98259,0.37313,20
2041,0.96357,-0.051982,-1.0095,0.24136,20
2042,0.96357,0.31207,-1.0979,-0.12917,20
2043,0.96357,-0.051982,-1.0133,0.24136,20
2044,0.96357,0.041595,-1.0185,0.14612,20
2045,0.96357,0.19798,-1.0223,-0.013052,20
2046,0.96357,0.078769,-1.0044,0.10828,20
2047,0.96357,0.29156,-1.0492,-0.10829,20
2048,0.96357,0.21849,-1.0441,-0.033927,20
2049,0.96357,-0.14556,-0.96465,0.3366,20
2050,0.96357,-0.051982,-1.0223,0.24136,20
2051,0.96357,0.19798,-1.0671,-0.013052,20
2052,0.96357,1.0863,-1.2541,-0.9172,20
2053,0.96357,0.19798,-1.0582,-0.013052,20
2054,0.96357,-0.072492,-0.97362,0.26224,20
2055,0.96357,-0.051982,-0.94672,0.24136,20
2056,0.96357,-0.4891,-0.79173,0.68626,20
2057,0.96357,-0.031472,-0.81735,0.22049,20
2058,0.96357,-1.0339,-0.52914,1.2408,20
2059,0.96357,-0.23914,-0.64058,0.43185,20
2060,0.96357,-0.28272,-0.60856,0.4762,20
2061,0.96357,-0.45193,-0.52914,0.64842,20
2062,0.96357,-0.14556,-0.54195,0.3366,20
2063,0.96357,-0.12505,-0.49327,0.31573,20
2064,0.96357,-0.26606,-0.4177,0.45924,20
2065,0.96357,0.36847,-0.53298,-0.18657,20
2066,0.96357,-0.089157,-0.43051,0.2792,20
2067,0.96357,-0.014808,-0.41258,0.20353,20
2068,0.96357,0.0044202,-0.37799,0.18396,20
2069,0.96357,0.14158,-0.38183,0.044354,20
2070,0.96357,-0.4327,-0.23068,0.62885,20
2071,0.96357,0.02493,-0.27936,0.16308,20
2072,0.96357,0.062105,-0.23581,0.12524,20
2073,0.96357,-0.20196,-0.17304,0.39401,20
2074,0.96357,-0.28272,-0.1423,0.4762,20
2075,0.96357,-0.32246,-0.097469,0.51665,20
2076,0.96357,-0.28272,-0.088502,0.4762,20
2077,0.96357,0.32873,-0.22684,-0.14613,20
2078,0.96357,0.74919,-0.34597,-0.57407,20
2079,0.96357,0.16209,-0.23068,0.023479,20
2080,0.96357,0.86328,-0.37287,-0.69018,20
2081,0.96357,1.3132,-0.50224,-1.1481,20
2082,0.96357,0.2749,-0.28833,-0.091333,20
2083,0.96357,0.72868,-0.38183,-0.55319,20
2084,0.96357,0.10441,-0.27936,0.08219,20
2085,0.96357,-0.031472,-0.27039,0.22049,20
2086,0.96357,0.21849,-0.34597,-0.033927,20
2087,0.96357,0.25567,-0.34212,-0.071763,20
2088,0.96357,0.078769,-0.32035,0.10828,20
2089,0.96357,0.29156,-0.36006,-0.10829,20
2090,0.96357,0.16209,-0.29729,0.023479,20
2091,0.96357,0.25567,-0.33316,-0.071763,20
2092,0.96357,0.10441,-0.30242,0.08219,20
2093,0.96357,-0.051982,-0.30242,0.24136,20
2094,0.96357,-0.16479,-0.27039,0.35617,20
2095,0.96357,0.61203,-0.4446,-0.43446,20
2096,0.96357,0.0044202,-0.31138,0.18396,20
2097,0.96357,0.23516,-0.38696,-0.050888,20
2098,0.96357,-0.10838,-0.29729,0.29877,20
2099,0.96357,0.25567,-0.35109,-0.071763,20
2100,0.96357,0.14158,-0.31138,0.044354,20
2101,0.96357,-0.20196,-0.22172,0.39401,20
2102,0.96357,0.041595,-0.26143,0.14612,20
2103,0.96357,-0.14556,-0.23068,0.3366,20
2104,0.96357,0.31207,-0.33316,-0.12917,20
2105,0.96357,0.16209,-0.25758,0.023479,20
2106,0.96357,1.2004,-0.55988,-1.0333,20
2107,0.96357,0.8261,-0.51505,-0.65235,20
2108,0.96357,0.17876,-0.39592,0.0065184,20
2109,0.96357,0.14158,-0.38696,0.044354,20
2110,0.96357,0.041595,-0.37799,0.14612,20
2111,0.96357,0.49922,-0.46637,-0.31965,20
2112,0.96357,-0.666,-0.23581,0.86631,20
2113,0.96357,0.89917,-0.58166,-0.72671,20
2114,0.96357,0.55563,-0.52017,-0.37706,20
2115,0.96357,0.65561,-0.58166,-0.47882,20
2116,0.96357,0.36847,-0.52914,-0.18657,20
2117,0.96357,0.25567,-0.50224,-0.071763,20
2118,0.96357,0.36847,-0.55988,-0.18657,20
2119,0.96357,0.21849,-0.54707,-0.033927,20
2120,0.96357,0.84277,-0.70719,-0.66931,20
2121,0.96357,0.29156,-0.62649,-0.10829,20
2122,0.96357,0.31207,-0.6662,-0.12917,20
2123,0.96357,0.25567,-0.68413,-0.071763,20
2124,0.96357,0.55563,-0.7738,-0.37706,20
2125,0.96357,0.97608,-0.90189,-0.805,20
2126,0.96357,0.34924,-0.80454,-0.167,20
2127,0.96357,-0.072492,-0.75074,0.26224,20
2128,0.96357,0.062105,-0.7866,0.12524,20
2129,0.96357,0.46205,-0.89804,-0.28182,20
2130,0.96357,-0.12505,-0.8135,0.31573,20
2131,0.96357,0.23516,-0.90189,-0.050888,20
2132,0.96357,0.16209,-0.92494,0.023479,20
2133,0.96357,2.0375,-1.3246,-1.8853,20
2134,0.96357,-0.014808,-0.90189,0.20353,20
2135,0.96357,-0.23914,-0.87627,0.43185,20
2136,0.96357,0.34924,-1.0274,-0.167,20
2137,0.96357,1.6709,-1.2887,-1.5121,20
2138,0.96357,-0.33912,-0.85834,0.53361,20
2139,0.96357,-0.80316,-0.72,1.0059,20
2140,0.96357,-0.031472,-0.87115,0.22049,20
2141,0.96357,1.5004,-1.2093,-1.3386,20
2142,0.96357,0.19798,-0.8404,-0.013052,20
2143,0.96357,0.53512,-0.92494,-0.35618,20
2144,0.96357,0.53512,-0.91598,-0.35618,20
2145,0.96357,-0.12505,-0.76483,0.31573,20
2146,0.96357,0.10441,-0.80454,0.08219,20
2147,0.96357,0.34924,-0.84425,-0.167,20
2148,0.96357,-0.68266,-0.59959,0.88327,20
2149,0.96357,0.29156,-0.80069,-0.10829,20
2150,0.96357,-0.18145,-0.64826,0.37313,20
2151,0.96357,-0.70317,-0.52914,0.90414,20
2152,0.96357,0.19798,-0.65723,-0.013052,20
2153,0.96357,1.0491,-0.80069,-0.87936,20
2154,0.96357,0.44282,-0.62265,-0.26225,20
2155,0.96357,-0.33912,-0.39977,0.53361,20
2156,0.96357,-0.70317,-0.24862,0.90414,20
2157,0.96357,-0.26606,-0.23581,0.45924,20
2158,0.96357,-0.55319,-0.10644,0.75149,20
2159,0.96357,-0.55319,-0.025737,0.75149,20
2160,0.96357,-0.76599,0.10235,0.96807,20
2161,0.96357,-0.12505,0.076736,0.31573,20
2162,0.96357,-0.3763,0.20483,0.57145,20
2163,0.96357,-0.97621,0.41874,1.182,20
2164,0.96357,-0.3763,0.38288,0.57145,20
2165,0.96357,-0.32246,0.47254,0.51665,20
2166,0.96357,-0.41603,0.57373,0.61189,20
2167,0.96357,-0.62626,0.70823,0.82586,20
2168,0.96357,-0.18145,0.68517,0.37313,20
2169,0.96357,-0.22247,0.76075,0.41488,20
2170,0.96357,-0.58909,0.92983,0.78802,20
2171,0.96357,-0.35835,0.94776,0.55318,20
2172,0.96357,0.44282,0.83248,-0.26225,20
2173,0.96357,-0.32246,1.0451,0.51665,20
2174,0.96357,-0.30195,1.063,0.49578,20
2175,0.96357,-0.20196,1.104,0.39401,20
2176,0.96357,-0.031472,1.063,0.22049,20
2177,0.96357,-0.031472,1.0502,0.22049,20
2178,0.96357,0.46205,0.94776,-0.28182,20
2179,0.96357,1.6311,0.64547,-1.4717,20
2180,0.96357,0.55563,0.83632,-0.37706,20
2181,0.96357,0.041595,0.84529,0.14612,20
2182,0.96357,1.0491,0.59679,-0.87936,20
2183,0.96357,0.72868,0.6096,-0.55319,20
2184,0.96357,0.67612,0.55196,-0.4997,20
2185,0.96357,0.74919,0.46357,-0.57407,20
2186,0.96357,0.93634,0.3342,-0.76455,20
2187,0.96357,0.84277,0.24454,-0.66931,20
2188,0.96357,2.3144,-0.15511,-2.1671,20
2189,0.96357,1.0491,0.040871,-0.87936,20
2190,0.96357,1.3863,-0.13718,-1.2225,20
2191,0.96357,0.91968,-0.13718,-0.74759,20
2192,0.96357,1.0133,-0.26655,-0.84283,20
2193,0.96357,0.47871,-0.24349,-0.29878,20
2194,0.96357,0.65561,-0.35493,-0.47882,20
2195,0.96357,1.4799,-0.63161,-1.3177,20
2196,0.96357,0.65561,-0.52402,-0.47882,20
2197,0.96357,1.0491,-0.66235,-0.87936,20
2198,0.96357,0.8261,-0.70206,-0.65235,20
2199,0.96357,0.61203,-0.73793,-0.43446,20
2200,0.96357,0.72868,-0.8135,-0.55319,20
2201,0.96357,0.86328,-0.88395,-0.69018,20
2202,0.96357,0.51845,-0.88011,-0.33922,20
2203,0.96357,0.69279,-0.97362,-0.51666,20
2204,0.96357,0.8261,-1.0851,-0.65235,20
2205,0.96357,0.2749,-1.0364,-0.091333,20
2206,0.96357,0.14158,-1.062,0.044354,20
2207,0.96357,0.36847,-1.1606,-0.18657,20
2208,0.96357,0.62869,-1.2759,-0.45143,20
2209,0.96357,-0.12505,-1.1427,0.31573,20
2210,0.96357,0.42487,-1.2669,-0.24398,20
2211,0.96357,0.02493,-1.1875,0.16308,20
2212,0.96357,0.32873,-1.2541,-0.14613,20
2213,0.96357,0.21849,-1.2272,-0.033927,20
2214,0.96357,-0.32246,-1.112,0.51665,20
2215,0.96357,0.21849,-1.2401,-0.033927,20
2216,0.96357,0.42487,-1.2759,-0.24398,20
2217,0.96357,0.38514,-1.2887,-0.20354,20
2218,0.96357,-0.41603,-1.1555,0.61189,20
2219,0.96357,0.14158,-1.258,0.044354,20
2220,0.96357,-0.28272,-1.1517,0.4762,20
2221,0.96357,0.34924,-1.2669,-0.167,20
2222,0.96357,0.10441,-1.2183,0.08219,20
2223,0.96357,0.0044202,-1.1824,0.18396,20
2224,0.96357,-0.014808,-1.1465,0.20353,20
2225,0.96357,0.53512,-1.2541,-0.35618,20
2226,0.96357,-0.41603,-1.0223,0.61189,20
2227,0.96357,0.062105,-1.103,0.12524,20
2228,0.96357,1.6503,-1.4847,-1.4913,20
2229,0.96357,0.10441,-1.112,0.08219,20
2230,0.96357,-0.47244,-0.96465,0.6693,20
2231,0.96357,0.31207,-1.0979,-0.12917,20
2232,0.96357,0.31207,-1.103,-0.12917,20
2233,0.96357,0.041595,-1.0364,0.14612,20
2234,0.96357,-0.051982,-0.99155,0.24136,20
2235,0.96357,-0.051982,-0.94288,0.24136,20
2236,0.96357,-0.30195,-0.83144,0.49578,20
2237,0.96357,-0.20196,-0.80838,0.39401,20
2238,0.96357,-0.7224,-0.67132,0.92371,20
2239,0.96357,0.02493,-0.76867,0.16308,20
2240,0.96357,-0.031472,-0.71615,0.22049,20
2241,0.96357,-0.50961,-0.57269,0.70713,20
2242,0.96357,-0.12505,-0.64826,0.31573,20
2243,0.96357,-0.051982,-0.61368,0.24136,20
2244,0.96357,-0.23914,-0.54707,0.43185,20
2245,0.96357,-0.089157,-0.54707,0.2792,20
2246,0.96357,0.0044202,-0.51121,0.18396,20
2247,0.96357,-0.089157,-0.46253,0.2792,20
2248,0.96357,-0.089157,-0.43947,0.2792,20
2249,0.96357,-0.53268,-0.29345,0.73062,20
2250,0.96357,-0.18145,-0.30242,0.37313,20
2251,0.96357,0.19798,-0.34212,-0.013052,20
2252,0.96357,-0.32246,-0.15511,0.51665,20
2253,0.96357,-0.20196,-0.11924,0.39401,20
2254,0.96357,-0.4891,-0.025737,0.68626,20
2255,0.96357,-0.57242,0.058803,0.77106,20
2256,0.96357,-0.33912,0.10235,0.53361,20
2257,0.96357,-0.55319,0.22788,0.75149,20
2258,0.96357,-0.35835,0.21379,0.55318,20
2259,0.96357,-0.22247,0.23173,0.41488,20
2260,0.96357,0.49922,0.11644,-0.31965,20
2261,0.96357,-0.031472,0.26247,0.22049,20
2262,0.96357,-0.014808,0.29834,0.20353,20
2263,0.96357,-0.031472,0.35598,0.22049,20
2264,0.96357,0.062105,0.40978,0.12524,20
2265,0.96357,-0.23914,0.52122,0.43185,20
2266,0.96357,-0.089157,0.57373,0.2792,20
2267,0.96357,-0.33912,0.62753,0.53361,20
2268,0.96357,0.16209,0.56477,0.023479,20
2269,0.96357,-0.39552,0.72104,0.59102,20
2270,0.96357,0.10441,0.68517,0.08219,20
2271,0.96357,0.12492,0.69926,0.061315,20
2272,0.96357,-0.47244,0.81839,0.6693,20
2273,0.96357,-0.35835,0.83248,0.55318,20
2274,0.96357,-0.031472,0.77868,0.22049,20
2275,0.96357,1.6709,0.41362,-1.5121,20
2276,0.96357,0.16209,0.76075,0.023479,20
2277,0.96357,0.31207,0.75178,-0.12917,20
2278,0.96357,-0.18145,0.85426,0.37313,20
2279,0.96357,-0.14556,0.85938,0.3366,20
2280,0.96357,0.32873,0.76587,-0.14613,20
2281,0.96357,0.84277,0.65827,-0.66931,20
2282,0.96357,0.078769,0.80046,0.10828,20
2283,0.96357,0.61203,0.7172,-0.43446,20
