Time,SP,PV,OP,Error,ts
616,0,-1.2453,-0.80697,1.2453,20
617,0,-0.9749,-0.80926,0.9749,20
618,0,-0.47751,-0.59983,0.47751,20
619,0,0.12436,-0.29899,-0.12436,20
620,0,0.68262,0.27743,-0.68262,20
621,0,1.1518,0.83796,-1.1518,20
622,0,1.4298,1.0356,-1.4298,20
623,0,1.5227,1.4496,-1.5227,20
624,0,1.427,1.5568,-1.427,20
625,0,1.197,1.3394,-1.197,20
626,0,0.94839,1.2056,-0.94839,20
627,0,0.62831,0.80568,-0.62831,20
628,0,0.17288,0.0029552,-0.17288,20
629,0,-0.29257,-0.5917,0.29257,20
630,0,-0.69303,-0.69469,0.69303,20
631,0,-0.99149,-0.71933,0.99149,20
632,0,-1.1271,-0.74397,1.1271,20
633,0,-1.1156,-0.76861,1.1156,20
634,0,-0.9568,-0.79325,0.9568,20
635,0,-0.56608,-0.51421,0.56608,20
636,0,-0.073073,-0.29049,0.073073,20
637,0,0.34755,-0.096462,-0.34755,20
638,0,0.64149,-0.040409,-0.64149,20
639,0,0.80381,0.035601,-0.80381,20
640,0,0.79489,0.19965,-0.79489,20
641,0,0.60775,-0.12406,-0.60775,20
642,0,0.32163,-0.53634,-0.32163,20
643,0,-0.08329,-0.77358,0.08329,20
644,0,-0.54072,-0.80489,0.54072,20
645,0,-1.0041,-0.8053,1.0041,20
646,0,-1.4675,-0.80571,1.4675,20
647,0,-1.8831,-0.80612,1.8831,20
648,0,-2.1819,-0.80653,2.1819,20
649,0,-2.3124,-0.80694,2.3124,20
650,0,-2.2535,-0.80735,2.2535,20
651,0,-1.956,-0.80776,1.956,20
652,0,-1.4257,-0.80817,1.4257,20
653,0,-0.86549,-0.80858,0.86549,20
654,0,-0.37138,-0.80899,0.37138,20
655,0,0.041272,-0.7108,-0.041272,20
656,0,0.2295,-0.64424,-0.2295,20
657,0,0.23813,-0.73399,-0.23813,20
658,0,0.16109,-0.80058,-0.16109,20
659,0,0.012755,-0.80926,-0.012755,20
660,0,-0.22319,-0.80926,0.22319,20
661,0,-0.54963,-0.80926,0.54963,20
662,0,-0.9176,-0.80926,0.9176,20
663,0,-1.3185,-0.80926,1.3185,20
664,0,-1.6217,-0.80926,1.6217,20
665,0,-1.8043,-0.80926,1.8043,20
666,0,-1.8523,-0.80926,1.8523,20
667,0,-1.642,-0.80926,1.642,20
668,0,-1.2103,-0.80926,1.2103,20
669,0,-0.68865,-0.80926,0.68865,20
670,0,-0.20099,-0.78832,0.20099,20
671,0,0.13436,-0.74274,-0.13436,20
672,0,0.34398,-0.71719,-0.34398,20
673,0,0.37977,-0.71958,-0.37977,20
674,0,0.23183,-0.72615,-0.23183,20
675,0,0.0013414,-0.73272,-0.0013414,20
676,0,-0.29386,-0.73929,0.29386,20
677,0,-0.59876,-0.74586,0.59876,20
678,0,-0.90367,-0.75243,0.90367,20
679,0,-1.2086,-0.759,1.2086,20
680,0,-1.4305,-0.76557,1.4305,20
681,0,-1.5548,-0.77214,1.5548,20
682,0,-1.6319,-0.77871,1.6319,20
683,0,-1.5354,-0.78528,1.5354,20
684,0,-1.1389,-0.79185,1.1389,20
685,0,-0.5595,-0.79842,0.5595,20
686,0,-0.023854,-0.80499,0.023854,20
687,0,0.43227,-0.64646,-0.43227,20
688,0,0.77625,-0.2937,-0.77625,20
689,0,0.9324,-0.18405,-0.9324,20
690,0,0.89849,-0.39471,-0.89849,20
691,0,0.74622,-0.52986,-0.74622,20
692,0,0.57805,-0.51963,-0.57805,20
693,0,0.29256,-0.63316,-0.29256,20
694,0,-0.13093,-0.78598,0.13093,20
695,0,-0.51686,-0.80926,0.51686,20
696,0,-0.83424,-0.80926,0.83424,20
697,0,-1.1413,-0.80926,1.1413,20
698,0,-1.3179,-0.80926,1.3179,20
699,0,-1.2664,-0.80926,1.2664,20
700,0,-0.98052,-0.80926,0.98052,20
701,0,-0.53619,-0.80926,0.53619,20
702,0,-0.030431,-0.80926,0.030431,20
703,0,0.42871,-0.72758,-0.42871,20
704,0,0.78517,-0.30478,-0.78517,20
705,0,0.98767,-0.035851,-0.98767,20
706,0,1.0284,0.1057,-1.0284,20
707,0,0.97025,0.2722,-0.97025,20
708,0,0.82436,0.12024,-0.82436,20
709,0,0.57443,-0.31852,-0.57443,20
710,0,0.21757,-0.71109,-0.21757,20
711,0,-0.15533,-0.77239,0.15533,20
712,0,-0.52824,-0.77794,0.52824,20
713,0,-0.84754,-0.78348,0.84754,20
714,0,-1.1038,-0.78903,1.1038,20
715,0,-1.2037,-0.79457,1.2037,20
716,0,-1.033,-0.80011,1.033,20
717,0,-0.63737,-0.80566,0.63737,20
718,0,-0.079115,-0.61826,0.079115,20
719,0,0.43693,-0.35677,-0.43693,20
720,0,0.82958,-0.073548,-0.82958,20
721,0,1.1232,0.3798,-1.1232,20
722,0,1.1978,0.63026,-1.1978,20
723,0,1.0404,0.23653,-1.0404,20
724,0,0.77858,-0.17358,-0.77858,20
725,0,0.50439,-0.30811,-0.50439,20
726,0,0.13075,-0.59786,-0.13075,20
727,0,-0.35988,-0.78487,0.35988,20
728,0,-0.86805,-0.80926,0.86805,20
729,0,-1.2815,-0.80926,1.2815,20
730,0,-1.5833,-0.80926,1.5833,20
731,0,-1.8079,-0.80926,1.8079,20
732,0,-1.854,-0.80926,1.854,20
733,0,-1.6607,-0.80926,1.6607,20
734,0,-1.2625,-0.80926,1.2625,20
735,0,-0.84877,-0.80926,0.84877,20
736,0,-0.42349,-0.80926,0.42349,20
737,0,-0.028381,-0.66057,0.028381,20
738,0,0.13256,-0.63433,-0.13256,20
739,0,0.069095,-0.78302,-0.069095,20
740,0,-0.10844,-0.80926,0.10844,20
741,0,-0.3703,-0.80926,0.3703,20
742,0,-0.71442,-0.80926,0.71442,20
743,0,-1.1152,-0.80926,1.1152,20
744,0,-1.568,-0.80926,1.568,20
745,0,-1.9867,-0.80926,1.9867,20
746,0,-2.3047,-0.80926,2.3047,20
747,0,-2.4852,-0.80926,2.4852,20
748,0,-2.495,-0.80926,2.495,20
749,0,-2.2642,-0.80926,2.2642,20
750,0,-1.781,-0.80926,1.781,20
751,0,-1.1808,-0.80926,1.1808,20
752,0,-0.56662,-0.80926,0.56662,20
753,0,-0.017687,-0.76423,0.017687,20
754,0,0.35193,-0.66623,-0.35193,20
755,0,0.48061,-0.69537,-0.48061,20
756,0,0.46325,-0.73473,-0.46325,20
757,0,0.4267,-0.51409,-0.4267,20
758,0,0.31245,-0.53281,-0.31245,20
759,0,0.039992,-0.76453,-0.039992,20
760,0,-0.32478,-0.79396,0.32478,20
761,0,-0.70135,-0.78263,0.70135,20
762,0,-1.0018,-0.77129,1.0018,20
763,0,-1.2126,-0.75996,1.2126,20
764,0,-1.2586,-0.74863,1.2586,20
765,0,-1.1262,-0.73729,1.1262,20
766,0,-0.8064,-0.72596,0.8064,20
767,0,-0.24142,-0.71462,0.24142,20
768,0,0.34549,-0.70329,-0.34549,20
769,0,0.85727,-0.22137,-0.85727,20
770,0,1.2514,0.56078,-1.2514,20
771,0,1.429,0.7739,-1.429,20
772,0,1.4177,0.6767,-1.4177,20
773,0,1.2605,0.5646,-1.2605,20
774,0,1.024,0.46456,-1.024,20
775,0,0.6968,0.2941,-0.6968,20
776,0,0.27503,-0.099172,-0.27503,20
777,0,-0.16094,-0.52953,0.16094,20
778,0,-0.59691,-0.77698,0.59691,20
779,0,-0.99676,-0.80926,0.99676,20
780,0,-1.2655,-0.80926,1.2655,20
781,0,-1.3771,-0.80926,1.3771,20
782,0,-1.3017,-0.80926,1.3017,20
783,0,-0.95516,-0.76842,0.95516,20
784,0,-0.5021,-0.67954,0.5021,20
785,0,-0.099942,-0.4358,0.099942,20
786,0,0.29124,-0.15658,-0.29124,20
787,0,0.56279,-0.1888,-0.56279,20
788,0,0.62366,-0.45114,-0.62366,20
789,0,0.58116,-0.38098,-0.58116,20
790,0,0.45872,-0.27706,-0.45872,20
791,0,0.25678,-0.57224,-0.25678,20
792,0,0.0091151,-0.78191,-0.0091151,20
793,0,-0.27831,-0.80926,0.27831,20
794,0,-0.5717,-0.80926,0.5717,20
795,0,-0.86508,-0.80926,0.86508,20
796,0,-1.0944,-0.80926,1.0944,20
797,0,-1.2017,-0.80926,1.2017,20
798,0,-1.1402,-0.80926,1.1402,20
799,0,-0.807,-0.80926,0.807,20
800,0,-0.28749,-0.80926,0.28749,20
801,0,0.25725,-0.5014,-0.25725,20
802,0,0.75226,0.02205,-0.75226,20
803,0,1.1002,0.42736,-1.1002,20
804,0,1.2699,0.93245,-1.2699,20
805,0,1.2292,1.0094,-1.2292,20
806,0,1.038,0.66561,-1.038,20
807,0,0.82593,0.4961,-0.82593,20
808,0,0.51755,-0.096955,-0.51755,20
809,0,0.09583,-0.7176,-0.09583,20
810,0,-0.34288,-0.80926,0.34288,20
811,0,-0.83753,-0.80926,0.83753,20
812,0,-1.2838,-0.80926,1.2838,20
813,0,-1.6056,-0.80926,1.6056,20
814,0,-1.8396,-0.80926,1.8396,20
815,0,-1.8403,-0.80926,1.8403,20
816,0,-1.5921,-0.80926,1.5921,20
817,0,-1.1298,-0.80926,1.1298,20
818,0,-0.58967,-0.80926,0.58967,20
819,0,-0.036606,-0.34014,0.036606,20
820,0,0.45667,0.044225,-0.45667,20
821,0,0.67822,-0.1078,-0.67822,20
822,0,0.73251,0.088452,-0.73251,20
823,0,0.62092,-0.031786,-0.62092,20
824,0,0.33932,-0.54298,-0.33932,20
825,0,0.032227,-0.73079,-0.032227,20
826,0,-0.33547,-0.80021,0.33547,20
827,0,-0.77446,-0.80926,0.77446,20
828,0,-1.2241,-0.80926,1.2241,20
829,0,-1.6179,-0.80926,1.6179,20
830,0,-1.8852,-0.80926,1.8852,20
831,0,-1.9828,-0.80926,1.9828,20
832,0,-1.8444,-0.80926,1.8444,20
833,0,-1.4265,-0.80926,1.4265,20
834,0,-0.84466,-0.80926,0.84466,20
835,0,-0.24143,-0.80926,0.24143,20
836,0,0.3012,-0.69826,-0.3012,20
837,0,0.69797,-0.31427,-0.69797,20
838,0,0.8751,-0.082419,-0.8751,20
839,0,0.8219,-0.22458,-0.8219,20
840,0,0.65958,-0.25698,-0.65958,20
841,0,0.43748,-0.45003,-0.43748,20
842,0,0.12325,-0.76048,-0.12325,20
843,0,-0.24307,-0.80926,0.24307,20
844,0,-0.61597,-0.80926,0.61597,20
845,0,-0.98888,-0.80926,0.98888,20
846,0,-1.2965,-0.80926,1.2965,20
847,0,-1.4761,-0.80926,1.4761,20
848,0,-1.514,-0.80926,1.514,20
849,0,-1.3346,-0.80926,1.3346,20
850,0,-0.91567,-0.80926,0.91567,20
851,0,-0.38126,-0.65428,0.38126,20
852,0,0.09255,-0.62693,-0.09255,20
853,0,0.47861,-0.66463,-0.47861,20
854,0,0.80024,-0.43672,-0.80024,20
855,0,0.9823,-0.16077,-0.9823,20
856,0,0.98441,-0.18639,-0.98441,20
857,0,0.88113,-0.21079,-0.88113,20
858,0,0.76414,-0.042319,-0.76414,20
859,0,0.60364,-0.014292,-0.60364,20
860,0,0.35001,-0.35289,-0.35001,20
861,0,0.039348,-0.74976,-0.039348,20
862,0,-0.27871,-0.80926,0.27871,20
863,0,-0.5152,-0.80926,0.5152,20
864,0,-0.65573,-0.80926,0.65573,20
865,0,-0.66766,-0.80926,0.66766,20
866,0,-0.48464,-0.80926,0.48464,20
867,0,-0.08898,-0.48046,0.08898,20
868,0,0.39781,-0.068497,-0.39781,20
869,0,0.83287,0.24423,-0.83287,20
870,0,1.257,0.73867,-1.257,20
871,0,1.622,1.5333,-1.622,20
872,0,1.7894,2.1503,-1.7894,20
873,0,1.7956,2.2383,-1.7956,20
874,0,1.7255,2.2399,-1.7255,20
875,0,1.5108,2.0294,-1.5108,20
876,0,1.1907,1.6822,-1.1907,20
877,0,0.78081,1.4306,-0.78081,20
878,0,0.28228,1.0294,-0.28228,20
879,0,-0.22954,0.076748,0.22954,20
880,0,-0.64037,-0.6873,0.64037,20
881,0,-0.86248,-0.76935,0.86248,20
882,0,-0.89127,-0.73978,0.89127,20
883,0,-0.68151,-0.62121,0.68151,20
884,0,-0.18769,-0.39792,0.18769,20
885,0,0.48025,0.45366,-0.48025,20
886,0,1.106,1.4856,-1.106,20
887,0,1.5943,1.8664,-1.5943,20
888,0,1.9066,2.2934,-1.9066,20
889,0,1.9564,2.7659,-1.9564,20
890,0,1.8224,2.8331,-1.8224,20
891,0,1.6168,2.847,-1.6168,20
892,0,1.3563,3.0213,-1.3563,20
893,0,1.006,2.6055,-1.006,20
894,0,0.60639,2.0451,-0.60639,20
895,0,0.16096,1.38,-0.16096,20
896,0,-0.37771,0.2661,0.37771,20
897,0,-0.80651,-0.17629,0.80651,20
898,0,-1.0882,-0.37574,1.0882,20
899,0,-1.3477,-0.68545,1.3477,20
900,0,-1.4504,-0.76048,1.4504,20
901,0,-1.2658,-0.79004,1.2658,20
902,0,-0.88634,-0.62484,0.88634,20
903,0,-0.43392,-0.2305,0.43392,20
904,0,0.026729,-0.059381,-0.026729,20
905,0,0.43144,0.078842,-0.43144,20
906,0,0.63751,0.24651,-0.63751,20
907,0,0.67741,0.41689,-0.67741,20
908,0,0.54935,0.0067741,-0.54935,20
909,0,0.2513,-0.69839,-0.2513,20
910,0,-0.0093191,-0.69617,0.0093191,20
911,0,-0.2565,-0.61967,0.2565,20
912,0,-0.68507,-0.72278,0.68507,20
913,0,-1.1597,-0.79483,1.1597,20
914,0,-1.448,-0.79512,1.448,20
915,0,-1.6215,-0.78465,1.6215,20
916,0,-1.7315,-0.77418,1.7315,20
917,0,-1.6722,-0.76371,1.6722,20
918,0,-1.342,-0.75324,1.342,20
919,0,-0.7656,-0.74277,0.7656,20
920,0,-0.080194,-0.7323,0.080194,20
921,0,0.61809,-0.085422,-0.61809,20
922,0,1.2014,0.80334,-1.2014,20
923,0,1.5748,1.3338,-1.5748,20
924,0,1.7797,1.9227,-1.7797,20
925,0,1.7928,2.2499,-1.7928,20
926,0,1.6692,2.2434,-1.6692,20
927,0,1.4815,2.0265,-1.4815,20
928,0,1.2409,1.6211,-1.2409,20
929,0,0.99227,1.6859,-0.99227,20
930,0,0.66054,1.691,-0.66054,20
931,0,0.23101,1.024,-0.23101,20
932,0,-0.1456,0.3665,0.1456,20
933,0,-0.39608,-0.14562,0.39608,20
934,0,-0.50521,-0.42964,0.50521,20
935,0,-0.45777,-0.61338,0.45777,20
936,0,-0.20935,-0.72302,0.20935,20
937,0,0.23813,-0.27497,-0.23813,20
938,0,0.6826,0.35436,-0.6826,20
939,0,1.0374,0.74212,-1.0374,20
940,0,1.2935,1.049,-1.2935,20
941,0,1.367,1.314,-1.367,20
942,0,1.327,1.6617,-1.327,20
943,0,1.2115,1.6764,-1.2115,20
944,0,1.0248,1.5395,-1.0248,20
945,0,0.7761,1.4276,-0.7761,20
946,0,0.46709,1.0161,-0.46709,20
947,0,0.088433,0.25199,-0.088433,20
948,0,-0.36152,-0.51766,0.36152,20
949,0,-0.7336,-0.78265,0.7336,20
950,0,-1.0015,-0.80926,1.0015,20
951,0,-1.0929,-0.80926,1.0929,20
952,0,-0.99519,-0.80926,0.99519,20
953,0,-0.68843,-0.648,0.68843,20
954,0,-0.16917,-0.29702,0.16917,20
955,0,0.38196,0.22064,-0.38196,20
956,0,0.93308,0.90091,-0.93308,20
957,0,1.3712,1.3878,-1.3712,20
958,0,1.5831,1.7294,-1.5831,20
959,0,1.6094,1.981,-1.6094,20
960,0,1.4742,2.0377,-1.4742,20
961,0,1.2359,1.9765,-1.2359,20
962,0,0.93241,1.675,-0.93241,20
963,0,0.56854,1.1945,-0.56854,20
964,0,0.13503,0.57106,-0.13503,20
965,0,-0.36976,-0.19157,0.36976,20
966,0,-0.81532,-0.64753,0.81532,20
967,0,-1.1273,-0.71815,1.1273,20
968,0,-1.3667,-0.73096,1.3667,20
969,0,-1.4852,-0.74377,1.4852,20
970,0,-1.3182,-0.75658,1.3182,20
971,0,-0.88679,-0.49169,0.88679,20
972,0,-0.3533,-0.1891,0.3533,20
973,0,0.19143,0.22039,-0.19143,20
974,0,0.65382,0.68052,-0.65382,20
975,0,0.93076,0.77969,-0.93076,20
976,0,1.0144,0.81418,-1.0144,20
977,0,0.99464,0.84868,-0.99464,20
978,0,0.85453,0.56275,-0.85453,20
979,0,0.58828,0.11084,-0.58828,20
980,0,0.30312,-0.14937,-0.30312,20
981,0,-0.049635,-0.37235,0.049635,20
982,0,-0.48191,-0.59534,0.48191,20
983,0,-0.99369,-0.72721,0.99369,20
984,0,-1.4778,-0.75191,1.4778,20
985,0,-1.7917,-0.76054,1.7917,20
986,0,-1.9417,-0.76916,1.9417,20
987,0,-1.928,-0.77778,1.928,20
988,0,-1.6799,-0.78641,1.6799,20
989,0,-1.1919,-0.79503,1.1919,20
990,0,-0.6146,-0.80366,0.6146,20
991,0,-0.08842,-0.64421,0.08842,20
992,0,0.36647,-0.28704,-0.36647,20
993,0,0.67781,-0.018542,-0.67781,20
994,0,0.76993,0.11075,-0.76993,20
995,0,0.76458,0.08722,-0.76458,20
996,0,0.68754,-0.29468,-0.68754,20
997,0,0.5392,-0.59749,-0.5392,20
998,0,0.32656,-0.63611,-0.32656,20
999,0,0.050862,-0.73399,-0.050862,20
1000,0,-0.30888,-0.80058,0.30888,20
1001,0,-0.65847,-0.80926,0.65847,20
1002,0,-0.90608,-0.80926,0.90608,20
1003,0,-1.0525,-0.80926,1.0525,20
1004,0,-1.0396,-0.80926,1.0396,20
1005,0,-0.8241,-0.80926,0.8241,20
1006,0,-0.35824,-0.67418,0.35824,20
1007,0,0.24883,-0.38018,-0.24883,20
1008,0,0.86468,0.2717,-0.86468,20
1009,0,1.3763,0.86001,-1.3763,20
1010,0,1.7067,1.2738,-1.7067,20
1011,0,1.8452,1.7926,-1.8452,20
1012,0,1.815,2.1629,-1.815,20
1013,0,1.6437,2.061,-1.6437,20
1014,0,1.3818,2.0403,-1.3818,20
1015,0,1.1076,2.3074,-1.1076,20
1016,0,0.78681,2.1407,-0.78681,20
1017,0,0.33192,1.4936,-0.33192,20
1018,0,-0.16382,0.51901,0.16382,20
1019,0,-0.54167,-0.35024,0.54167,20
1020,0,-0.78392,-0.75937,0.78392,20
1021,0,-0.95242,-0.80926,0.95242,20
1022,0,-0.95063,-0.80926,0.95063,20
1023,0,-0.66061,-0.80926,0.66061,20
1024,0,-0.22567,-0.64172,0.22567,20
1025,0,0.22675,-0.27706,-0.22675,20
1026,0,0.67917,0.11716,-0.67917,20
1027,0,1.0139,0.41504,-1.0139,20
1028,0,1.2102,0.87603,-1.2102,20
1029,0,1.2808,1.2511,-1.2808,20
1030,0,1.228,1.2113,-1.228,20
1031,0,1.0922,1.1019,-1.0922,20
1032,0,0.88058,0.99247,-0.88058,20
1033,0,0.65757,0.88307,-0.65757,20
1034,0,0.36152,0.50603,-0.36152,20
1035,0,-0.020431,-0.1859,0.020431,20
1036,0,-0.35933,-0.62223,0.35933,20
1037,0,-0.63243,-0.70228,0.63243,20
1038,0,-0.8304,-0.72889,0.8304,20
1039,0,-0.87235,-0.7555,0.87235,20
1040,0,-0.65574,-0.78211,0.65574,20
1041,0,-0.24417,-0.61381,0.24417,20
1042,0,0.25048,-0.21621,-0.25048,20
1043,0,0.81093,0.21579,-0.81093,20
1044,0,1.3346,0.92912,-1.3346,20
1045,0,1.715,1.7954,-1.715,20
1046,0,1.8826,2.2087,-1.8826,20
1047,0,1.9168,2.4907,-1.9168,20
1048,0,1.8423,2.8867,-1.8423,20
1049,0,1.6609,3.1818,-1.6609,20
1050,0,1.375,2.9998,-1.375,20
1051,0,0.98477,2.4139,-0.98477,20
1052,0,0.53234,1.7258,-0.53234,20
1053,0,0.025081,0.85274,-0.025081,20
1054,0,-0.43913,0.10453,0.43913,20
1055,0,-0.76377,-0.46013,0.76377,20
1056,0,-0.91156,-0.65379,0.91156,20
1057,0,-0.95763,-0.67375,0.95763,20
1058,0,-0.82739,-0.67584,0.82739,20
1059,0,-0.45859,-0.31599,0.45859,20
1060,0,-0.0061728,0.1057,0.0061728,20
1061,0,0.4102,0.23382,-0.4102,20
1062,0,0.77447,0.47355,-0.77447,20
1063,0,0.99342,0.68138,-0.99342,20
1064,0,0.96668,0.49733,-0.96668,20
1065,0,0.81696,0.38633,-0.81696,20
1066,0,0.65245,0.59958,-0.65245,20
1067,0,0.39238,0.27718,-0.39238,20
1068,0,0.019884,-0.49881,-0.019884,20
1069,0,-0.40132,-0.78154,0.40132,20
1070,0,-0.86001,-0.80926,0.86001,20
1071,0,-1.3243,-0.80926,1.3243,20
1072,0,-1.6659,-0.80926,1.6659,20
1073,0,-1.8164,-0.80926,1.8164,20
1074,0,-1.8019,-0.80926,1.8019,20
1075,0,-1.5864,-0.80926,1.5864,20
1076,0,-1.1205,-0.63125,1.1205,20
1077,0,-0.48547,-0.54119,0.48547,20
1078,0,0.1726,-0.40728,-0.1726,20
1079,0,0.83068,0.34543,-0.83068,20
1080,0,1.3582,1.065,-1.3582,20
1081,0,1.6367,1.5462,-1.6367,20
1082,0,1.7797,2.1614,-1.7797,20
1083,0,1.8056,2.5996,-1.8056,20
1084,0,1.6623,2.463,-1.6623,20
1085,0,1.441,2.3047,-1.441,20
1086,0,1.1482,2.1614,-1.1482,20
1087,0,0.78198,1.7211,-0.78198,20
1088,0,0.40468,1.4797,-0.40468,20
1089,0,0.02739,1.2449,-0.02739,20
1090,0,-0.3499,0.31648,0.3499,20
1091,0,-0.64142,-0.59071,0.64142,20
1092,0,-0.71085,-0.6958,0.71085,20
1093,0,-0.52001,-0.69099,0.52001,20
1094,0,-0.084596,-0.44526,0.084596,20
1095,0,0.48958,0.24873,-0.48958,20
1096,0,1.0818,1.0142,-1.0818,20
1097,0,1.6042,1.759,-1.6042,20
1098,0,1.937,2.4796,-1.937,20
1099,0,2.0266,2.8416,-2.0266,20
1100,0,1.9738,2.9536,-1.9738,20
1101,0,1.807,3.2,-1.807,20
1102,0,1.5277,3.2089,-1.5277,20
1103,0,1.2316,2.9037,-1.2316,20
1104,0,0.89813,2.655,-0.89813,20
1105,0,0.47888,2.2707,-0.47888,20
1106,0,0.0036928,1.4582,-0.0036928,20
1107,0,-0.4416,0.43142,0.4416,20
1108,0,-0.73347,-0.077182,0.73347,20
1109,0,-0.8899,-0.37574,0.8899,20
1110,0,-0.86619,-0.60809,0.86619,20
1111,0,-0.53674,-0.095107,0.53674,20
1112,0,-0.041811,0.38461,0.041811,20
1113,0,0.47368,0.41036,-0.47368,20
1114,0,0.98916,0.93073,-0.98916,20
1115,0,1.4207,1.7066,-1.4207,20
1116,0,1.679,2.2543,-1.679,20
1117,0,1.7299,2.4407,-1.7299,20
1118,0,1.6442,2.5315,-1.6442,20
1119,0,1.4561,2.4959,-1.4561,20
1120,0,1.1693,2.2005,-1.1693,20
1121,0,0.81058,1.8692,-0.81058,20
1122,0,0.38469,1.3946,-0.38469,20
1123,0,-0.051275,0.91533,0.051275,20
1124,0,-0.48724,0.035601,0.48724,20
1125,0,-0.80551,-0.65157,0.80551,20
1126,0,-0.98532,-0.76861,0.98532,20
1127,0,-1.0488,-0.79325,1.0488,20
1128,0,-0.80873,-0.67338,0.80873,20
1129,0,-0.32697,-0.65157,0.32697,20
1130,0,0.27242,-0.24109,-0.27242,20
1131,0,0.87961,0.73294,-0.87961,20
1132,0,1.3947,1.6062,-1.3947,20
1133,0,1.7236,2.0097,-1.7236,20
1134,0,1.7591,2.1069,-1.7591,20
1135,0,1.6549,2.1363,-1.6549,20
1136,0,1.4737,2.0625,-1.4737,20
1137,0,1.2211,1.8687,-1.2211,20
1138,0,0.95789,1.9186,-0.95789,20
1139,0,0.59057,1.6964,-0.59057,20
1140,0,0.10077,0.76559,-0.10077,20
1141,0,-0.40741,-0.11383,0.40741,20
1142,0,-0.81148,-0.47695,0.81148,20
1143,0,-1.0931,-0.57926,1.0931,20
1144,0,-1.2444,-0.77637,1.2444,20
1145,0,-1.1756,-0.80926,1.1756,20
1146,0,-0.87098,-0.60611,0.87098,20
1147,0,-0.41911,-0.25089,0.41911,20
1148,0,0.05251,0.037942,-0.05251,20
1149,0,0.52413,0.31143,-0.52413,20
1150,0,0.9165,0.58492,-0.9165,20
1151,0,1.1364,0.95161,-1.1364,20
1152,0,1.1768,1.1787,-1.1768,20
1153,0,1.1183,1.3636,-1.1183,20
1154,0,0.94214,1.0622,-0.94214,20
1155,0,0.70317,0.55178,-0.70317,20
1156,0,0.40512,0.053094,-0.40512,20
1157,0,-0.013854,-0.55591,0.013854,20
1158,0,-0.45257,-0.7404,0.45257,20
1159,0,-0.83301,-0.79461,0.83301,20
1160,0,-1.1449,-0.78797,1.1449,20
1161,0,-1.3463,-0.7722,1.3463,20
1162,0,-1.3599,-0.75643,1.3599,20
1163,0,-1.1337,-0.74067,1.1337,20
1164,0,-0.67,-0.68343,0.67,20
1165,0,-0.080069,-0.35681,0.080069,20
1166,0,0.5562,0.23665,-0.5562,20
1167,0,1.1349,0.86905,-1.1349,20
1168,0,1.565,1.6536,-1.565,20
1169,0,1.7936,2.1335,-1.7936,20
1170,0,1.8372,2.3265,-1.8372,20
1171,0,1.7162,2.3683,-1.7162,20
1172,0,1.4846,2.1653,-1.4846,20
1173,0,1.1703,2.064,-1.1703,20
1174,0,0.77638,1.7909,-0.77638,20
1175,0,0.35425,1.2866,-0.35425,20
1176,0,-0.087064,0.74746,0.087064,20
1177,0,-0.44036,0.20837,0.44036,20
1178,0,-0.68672,-0.33073,0.68672,20
1179,0,-0.8378,-0.69516,0.8378,20
1180,0,-0.75582,-0.7096,0.75582,20
1181,0,-0.4021,-0.5232,0.4021,20
1182,0,0.1419,-0.06628,-0.1419,20
1183,0,0.70057,0.67892,-0.70057,20
1184,0,1.1896,1.3459,-1.1896,20
1185,0,1.5012,1.4008,-1.5012,20
1186,0,1.6182,1.5338,-1.6182,20
1187,0,1.6406,2.1449,-1.6406,20
1188,0,1.4885,2.3287,-1.4885,20
1189,0,1.2096,2.1223,-1.2096,20
1190,0,0.91348,1.8627,-0.91348,20
1191,0,0.59405,1.4706,-0.59405,20
1192,0,0.16795,0.55166,-0.16795,20
1193,0,-0.25294,-0.068621,0.25294,20
1194,0,-0.56716,-0.35874,0.56716,20
1195,0,-0.8633,-0.74717,0.8633,20
1196,0,-1.1082,-0.80926,1.1082,20
1197,0,-1.0829,-0.80926,1.0829,20
1198,0,-0.7273,-0.64172,0.7273,20
1199,0,-0.21428,-0.12209,0.21428,20
1200,0,0.35029,0.37278,-0.35029,20
1201,0,0.86001,0.61658,-0.86001,20
1202,0,1.2984,1.116,-1.2984,20
1203,0,1.619,1.6438,-1.619,20
1204,0,1.7225,1.8459,-1.7225,20
1205,0,1.7001,2.2353,-1.7001,20
1206,0,1.5678,2.608,-1.5678,20
1207,0,1.3248,2.4634,-1.3248,20
1208,0,1.0652,2.2293,-1.0652,20
1209,0,0.72484,1.8057,-0.72484,20
1210,0,0.28942,0.95598,-0.28942,20
1211,0,-0.16027,0.17413,0.16027,20
1212,0,-0.51672,-0.12172,0.51672,20
1213,0,-0.76349,-0.39681,0.76349,20
1214,0,-0.88194,-0.75382,0.88194,20
1215,0,-0.74759,-0.46999,0.74759,20
1216,0,-0.38565,-0.22372,0.38565,20
1217,0,0.10708,-0.10357,-0.10708,20
1218,0,0.64972,0.39212,-0.64972,20
1219,0,1.1468,0.95717,-1.1468,20
1220,0,1.5044,1.3973,-1.5044,20
1221,0,1.6897,1.6903,-1.6897,20
1222,0,1.7322,2.087,-1.7322,20
1223,0,1.6376,2.0535,-1.6376,20
1224,0,1.4525,2.4156,-1.4525,20
1225,0,1.1774,2.7568,-1.1774,20
1226,0,0.81094,1.9214,-0.81094,20
