Timestamp,Time,SP,PV,OP,ts
18/07/24 4:36,15060,0,-0.86786,-0.58781,30
18/07/24 4:37,15090,0,-0.8883,-0.56632,30
18/07/24 4:37,15120,0,-0.81328,-0.56454,30
18/07/24 4:38,15150,0,-1.0348,-0.50174,30
18/07/24 4:38,15180,0,-0.944,-0.50035,30
18/07/24 4:39,15210,0,-1.1855,-0.43072,30
18/07/24 4:39,15240,0,-1.2385,-0.396,30
18/07/24 4:40,15270,0,-1.2698,-0.36476,30
18/07/24 4:40,15300,0,-1.1887,-0.35662,30
18/07/24 4:41,15330,0,-1.3014,-0.30924,30
18/07/24 4:41,15360,0,-1.2016,-0.30438,30
18/07/24 4:42,15390,0,-1.3537,-0.24843,30
18/07/24 4:42,15420,0,-1.3739,-0.21724,30
18/07/24 4:43,15450,0,-1.1948,-0.22767,30
18/07/24 4:43,15480,0,-1.3064,-0.18038,30
18/07/24 4:44,15510,0,-1.1814,-0.18073,30
18/07/24 4:44,15540,0,-1.4123,-0.10856,30
18/07/24 4:45,15570,0,-1.464,-0.069552,30
18/07/24 4:45,15600,0,-1.4212,-0.04944,30
18/07/24 4:46,15630,0,-1.3088,-0.044843,30
18/07/24 4:46,15660,0,-1.1318,-0.056102,30
18/07/24 4:47,15690,0,-1.1038,-0.039501,30
18/07/24 4:47,15720,0,-1.2143,0.0057247,30
18/07/24 4:48,15750,0,-1.3885,0.066614,30
18/07/24 4:48,15780,0,-1.4949,0.1167,30
18/07/24 4:49,15810,0,-1.5457,0.15717,30
18/07/24 4:49,15840,0,-1.4652,0.17099,30
18/07/24 4:50,15870,0,-1.4539,0.19778,30
18/07/24 4:50,15900,0,-1.5371,0.24427,30
18/07/24 4:51,15930,0,-1.4912,0.26521,30
18/07/24 4:51,15960,0,-1.6141,0.32081,30
18/07/24 4:52,15990,0,-1.5058,0.33013,30
18/07/24 4:52,16020,0,-1.3991,0.33763,30
18/07/24 4:53,16050,0,-1.3283,0.35057,30
18/07/24 4:53,16080,0,-1.353,0.38222,30
18/07/24 4:54,16110,0,-1.4545,0.43055,30
18/07/24 4:54,16140,0,-1.3622,0.44005,30
18/07/24 4:55,16170,0,-1.4219,0.47975,30
18/07/24 4:55,16200,0,-1.4283,0.50941,30
18/07/24 4:56,16230,0,-1.5627,0.5662,30
18/07/24 4:56,16260,0,-1.6143,0.60821,30
18/07/24 4:57,16290,0,-1.4964,0.61551,30
18/07/24 4:57,16320,0,-1.4018,0.62536,30
18/07/24 4:58,16350,0,-1.462,0.66597,30
18/07/24 4:58,16380,0,-1.5257,0.70852,30
18/07/24 4:59,16410,0,-1.4766,0.72855,30
18/07/24 4:59,16440,0,-1.4263,0.74736,30
18/07/24 5:00,16470,0,-1.5617,0.80429,30
18/07/24 5:00,16500,0,-1.434,0.80848,30
18/07/24 5:01,16530,0,-1.4044,0.8308,30
18/07/24 5:01,16560,0,-1.42,0.86206,30
18/07/24 5:02,16590,0,-1.4644,0.8997,30
18/07/24 5:02,16620,0,-1.5804,0.95332,30
18/07/24 5:03,16650,0,-1.6117,0.9914,30
18/07/24 5:03,16680,0,-1.4388,0.98722,30
18/07/24 5:04,16710,0,-1.2484,0.97588,30
18/07/24 5:04,16740,0,-0.96262,0.94062,30
18/07/24 5:05,16770,0,-0.71277,0.90721,30
18/07/24 5:05,16800,0,-0.45215,0.86653,30
18/07/24 5:06,16830,0,-0.4083,0.86633,30
18/07/24 5:06,16860,0,-0.39572,0.87183,30
18/07/24 5:07,16890,0,-0.22056,0.84281,30
18/07/24 5:07,16920,0,-0.029725,0.80697,30
18/07/24 5:08,16950,0,0.16705,0.76607,30
18/07/24 5:08,16980,0,0.21252,0.75313,30
18/07/24 5:09,17010,0,0.23971,0.74313,30
18/07/24 5:09,17040,0,0.44557,0.6949,30
18/07/24 5:10,17070,0,0.5737,0.65893,30
18/07/24 5:10,17100,0,0.5901,0.64395,30
18/07/24 5:11,17130,0,0.77366,0.59339,30
18/07/24 5:11,17160,0,0.80998,0.5702,30
18/07/24 5:12,17190,0,0.84829,0.54586,30
18/07/24 5:12,17220,0,0.94462,0.50851,30
18/07/24 5:13,17250,0,0.97505,0.48312,30
18/07/24 5:13,17280,0,0.96651,0.46534,30
18/07/24 5:14,17310,0,1.1326,0.4109,30
18/07/24 5:14,17340,0,1.1368,0.38727,30
18/07/24 5:15,17370,0,1.1611,0.35932,30
18/07/24 5:15,17400,0,1.1445,0.3395,30
18/07/24 5:16,17430,0,1.246,0.29511,30
18/07/24 5:16,17460,0,1.3265,0.25312,30
18/07/24 5:17,17490,0,1.369,0.21752,30
18/07/24 5:17,17520,0,1.2404,0.21715,30
18/07/24 5:18,17550,0,1.2711,0.18577,30
18/07/24 5:18,17580,0,1.2905,0.15614,30
18/07/24 5:19,17610,0,1.239,0.14109,30
18/07/24 5:19,17640,0,1.3204,0.099023,30
18/07/24 5:20,17670,0,1.3636,0.063405,30
18/07/24 5:20,17700,0,1.4187,0.024403,30
18/07/24 5:21,17730,0,1.5323,-0.028044,30
18/07/24 5:21,17760,0,1.4389,-0.039116,30
18/07/24 5:22,17790,0,1.3584,-0.051027,30
18/07/24 5:22,17820,0,1.382,-0.083301,30
18/07/24 5:23,17850,0,1.3661,-0.1077,30
18/07/24 5:23,17880,0,1.4302,-0.14866,30
18/07/24 5:24,17910,0,1.521,-0.19651,30
18/07/24 5:24,17940,0,1.6026,-0.24427,30
18/07/24 5:25,17970,0,1.4938,-0.2535,30
18/07/24 5:25,18000,0,1.5766,-0.30094,30
18/07/24 5:26,18030,0,1.6976,-0.35812,30
18/07/24 5:26,18060,0,1.6222,-0.37629,30
18/07/24 5:27,18090,0,1.4853,-0.37999,30
18/07/24 5:27,18120,0,1.3844,-0.38855,30
18/07/24 5:28,18150,0,1.4298,-0.42594,30
18/07/24 5:28,18180,0,1.5037,-0.47023,30
18/07/24 5:29,18210,0,1.4419,-0.48738,30
18/07/24 5:29,18240,0,1.4736,-0.52304,30
18/07/24 5:30,18270,0,1.6026,-0.57984,30
18/07/24 5:30,18300,0,1.4613,-0.58222,30
18/07/24 5:31,18330,0,1.4666,-0.61268,30
18/07/24 5:31,18360,0,1.535,-0.65655,30
18/07/24 5:32,18390,0,1.4431,-0.66799,30
18/07/24 5:32,18420,0,1.4343,-0.69514,30
18/07/24 5:33,18450,0,1.4215,-0.72124,30
18/07/24 5:33,18480,0,1.4803,-0.76219,30
18/07/24 5:34,18510,0,1.5075,-0.79766,30
18/07/24 5:34,18540,0,1.6314,-0.85405,30
18/07/24 5:35,18570,0,1.5736,-0.87462,30
18/07/24 5:35,18600,0,1.5054,-0.89184,30
18/07/24 5:36,18630,0,1.4727,-0.91516,30
18/07/24 5:36,18660,0,1.6259,-0.97705,30
18/07/24 5:37,18690,0,1.5461,-0.99303,30
18/07/24 5:37,18720,0,1.2745,-0.96695,30
18/07/24 5:38,18750,0,1.0474,-0.94482,30
18/07/24 5:38,18780,0,0.87021,-0.92867,30
18/07/24 5:39,18810,0,0.64662,-0.89918,30
18/07/24 5:39,18840,0,0.44211,-0.86925,30
18/07/24 5:40,18870,0,0.26265,-0.8405,30
18/07/24 5:40,18900,0,0.1085,-0.8135,30
18/07/24 5:41,18930,0,-0.028428,-0.78704,30
18/07/24 5:41,18960,0,-0.22018,-0.74627,30
18/07/24 5:42,18990,0,-0.24759,-0.73632,30
18/07/24 5:42,19020,0,-0.38147,-0.70337,30
18/07/24 5:43,19050,0,-0.52475,-0.66575,30
18/07/24 5:43,19080,0,-0.39626,-0.68256,30
18/07/24 5:44,19110,0,-0.57055,-0.63809,30
18/07/24 5:44,19140,0,-0.60371,-0.61988,30
18/07/24 5:45,19170,0,-0.68732,-0.59036,30
18/07/24 5:45,19200,0,-0.88181,-0.53579,30
18/07/24 5:46,19230,0,-0.89247,-0.51609,30
18/07/24 5:46,19260,0,-0.82799,-0.512,30
18/07/24 5:47,19290,0,-0.84871,-0.49124,30
18/07/24 5:47,19320,0,-0.94187,-0.45478,30
18/07/24 5:48,19350,0,-0.87577,-0.45004,30
18/07/24 5:48,19380,0,-1.034,-0.39932,30
18/07/24 5:49,19410,0,-1.1139,-0.36196,30
18/07/24 5:49,19440,0,-1.0385,-0.35572,30
18/07/24 5:50,19470,0,-1.008,-0.34152,30
18/07/24 5:50,19500,0,-1.1621,-0.28903,30
18/07/24 5:51,19530,0,-1.2734,-0.24246,30
18/07/24 5:51,19560,0,-1.2035,-0.23187,30
18/07/24 5:52,19590,0,-1.2823,-0.19131,30
18/07/24 5:52,19620,0,-1.3247,-0.15687,30
18/07/24 5:53,19650,0,-1.3275,-0.12993,30
18/07/24 5:53,19680,0,-1.4081,-0.086513,30
18/07/24 5:54,19710,0,-1.4616,-0.04722,30
18/07/24 5:54,19740,0,-1.3489,-0.041877,30
18/07/24 5:55,19770,0,-1.4434,0.0049042,30
18/07/24 5:55,19800,0,-1.4561,0.036311,30
18/07/24 5:56,19830,0,-1.4094,0.05546,30
18/07/24 5:56,19860,0,-1.4244,0.086674,30
18/07/24 5:57,19890,0,-1.4501,0.12045,30
18/07/24 5:57,19920,0,-1.3833,0.13523,30
18/07/24 5:58,19950,0,-1.5583,0.19968,30
18/07/24 5:58,19980,0,-1.5819,0.23569,30
18/07/24 5:59,20010,0,-1.5154,0.25318,30
18/07/24 5:59,20040,0,-1.4305,0.26545,30
18/07/24 6:00,20070,0,-1.5001,0.30862,30
18/07/24 6:00,20100,0,-1.4134,0.32021,30
18/07/24 6:01,20130,0,-1.4686,0.36,30
18/07/24 6:01,20160,0,-1.399,0.37457,30
18/07/24 6:02,20190,0,-1.5555,0.43542,30
18/07/24 6:02,20220,0,-1.5677,0.46897,30
18/07/24 6:03,20250,0,-1.4339,0.472,30
18/07/24 6:03,20280,0,-1.3993,0.49325,30
18/07/24 6:04,20310,0,-1.6276,0.56925,30
18/07/24 6:04,20340,0,-1.6368,0.60362,30
18/07/24 6:05,20370,0,-1.6742,0.64411,30
18/07/24 6:05,20400,0,-1.6893,0.68065,30
18/07/24 6:06,20430,0,-1.5882,0.693,30
18/07/24 6:06,20460,0,-1.4573,0.69703,30
18/07/24 6:07,20490,0,-1.5544,0.74652,30
18/07/24 6:07,20520,0,-1.3695,0.73851,30
18/07/24 6:08,20550,0,-1.2993,0.75098,30
18/07/24 6:08,20580,0,-1.3652,0.79074,30
18/07/24 6:09,20610,0,-1.3492,0.81454,30
18/07/24 6:09,20640,0,-1.4444,0.86147,30
18/07/24 6:10,20670,0,-1.4966,0.90124,30
18/07/24 6:10,20700,0,-1.4727,0.92601,30
18/07/24 6:11,20730,0,-1.2826,0.91541,30
18/07/24 6:11,20760,0,-1.1755,0.91852,30
18/07/24 6:12,20790,0,-0.87764,0.87924,30
18/07/24 6:12,20820,0,-0.7751,0.87519,30
18/07/24 6:13,20850,0,-0.48069,0.82862,30
18/07/24 6:13,20880,0,-0.36621,0.81409,30
18/07/24 6:14,20910,0,-0.27768,0.80273,30
18/07/24 6:14,20940,0,-0.19441,0.79071,30
18/07/24 6:15,20970,0,-0.15941,0.7872,30
18/07/24 6:15,21000,0,0.080621,0.73977,30
18/07/24 6:16,21030,0,0.099152,0.73423,30
18/07/24 6:16,21060,0,0.22408,0.70587,30
18/07/24 6:17,21090,0,0.20459,0.70546,30
18/07/24 6:17,21120,0,0.2916,0.68298,30
18/07/24 6:18,21150,0,0.48298,0.63674,30
18/07/24 6:18,21180,0,0.60094,0.60215,30
18/07/24 6:19,21210,0,0.63373,0.58315,30
18/07/24 6:19,21240,0,0.71934,0.55235,30
18/07/24 6:20,21270,0,0.78876,0.52325,30
18/07/24 6:20,21300,0,0.85153,0.49416,30
18/07/24 6:21,21330,0,0.82815,0.48197,30
18/07/24 6:21,21360,0,0.88266,0.45383,30
18/07/24 6:22,21390,0,0.98368,0.41478,30
18/07/24 6:22,21420,0,1.1576,0.35835,30
18/07/24 6:23,21450,0,1.1407,0.33865,30
18/07/24 6:23,21480,0,1.3818,0.2649,30
18/07/24 6:24,21510,0,1.2152,0.27229,30
18/07/24 6:24,21540,0,1.2728,0.23575,30
18/07/24 6:25,21570,0,1.2878,0.20703,30
18/07/24 6:25,21600,0,1.2699,0.18494,30
18/07/24 6:26,21630,0,1.4028,0.13141,30
18/07/24 6:26,21660,0,1.2519,0.13505,30
18/07/24 6:27,21690,0,1.3315,0.093115,30
18/07/24 6:27,21720,0,1.3185,0.06911,30
18/07/24 6:28,21750,0,1.3965,0.026193,30
18/07/24 6:28,21780,0,1.294,0.019751,30
18/07/24 6:29,21810,0,1.2757,-0.0023907,30
18/07/24 6:29,21840,0,1.2411,-0.020717,30
18/07/24 6:30,21870,0,1.2366,-0.044713,30
18/07/24 6:30,21900,0,1.2606,-0.074627,30
18/07/24 6:31,21930,0,1.2705,-0.10204,30
18/07/24 6:31,21960,0,1.3043,-0.13469,30
18/07/24 6:32,21990,0,1.3978,-0.18061,30
18/07/24 6:32,22020,0,1.3084,-0.18985,30
18/07/24 6:33,22050,0,1.3359,-0.22194,30
18/07/24 6:33,22080,0,1.3371,-0.24902,30
18/07/24 6:34,22110,0,1.4137,-0.29204,30
18/07/24 6:34,22140,0,1.2748,-0.29114,30
18/07/24 6:35,22170,0,1.1684,-0.29434,30
18/07/24 6:35,22200,0,1.1393,-0.31168,30
18/07/24 6:36,22230,0,1.2447,-0.35681,30
18/07/24 6:36,22260,0,1.2277,-0.37825,30
18/07/24 6:37,22290,0,1.2034,-0.3978,30
18/07/24 6:37,22320,0,1.0956,-0.39927,30
18/07/24 6:38,22350,0,1.1299,-0.42854,30
18/07/24 6:38,22380,0,1.1427,-0.45395,30
18/07/24 6:39,22410,0,1.1384,-0.47601,30
18/07/24 6:39,22440,0,1.281,-0.52898,30
18/07/24 6:40,22470,0,1.3493,-0.56911,30
18/07/24 6:40,22500,0,1.2359,-0.57233,30
18/07/24 6:41,22530,0,1.2588,-0.60199,30
18/07/24 6:41,22560,0,1.266,-0.62881,30
18/07/24 6:42,22590,0,1.2758,-0.65631,30
18/07/24 6:42,22620,0,1.4252,-0.71344,30
18/07/24 6:43,22650,0,1.3789,-0.73233,30
18/07/24 6:43,22680,0,1.2017,-0.72266,30
18/07/24 6:44,22710,0,1.2044,-0.74738,30
18/07/24 6:44,22740,0,1.3045,-0.7927,30
18/07/24 6:45,22770,0,1.3705,-0.83282,30
18/07/24 6:45,22800,0,1.3912,-0.86472,30
18/07/24 6:46,22830,0,1.3963,-0.89375,30
18/07/24 6:46,22860,0,1.21,-0.88251,30
18/07/24 6:47,22890,0,1.2402,-0.9132,30
18/07/24 6:47,22920,0,1.2103,-0.93183,30
18/07/24 6:48,22950,0,1.2812,-0.9711,30
18/07/24 6:48,22980,0,1.1705,-0.97368,30
18/07/24 6:49,23010,0,0.9193,-0.9444,30
18/07/24 6:49,23040,0,0.72732,-0.92256,30
18/07/24 6:50,23070,0,0.62387,-0.91555,30
18/07/24 6:50,23100,0,0.52266,-0.90695,30
18/07/24 6:51,23130,0,0.36731,-0.88489,30
18/07/24 6:51,23160,0,0.21761,-0.86092,30
18/07/24 6:52,23190,0,0.068346,-0.83404,30
18/07/24 6:52,23220,0,-0.043934,-0.81196,30
18/07/24 6:53,23250,0,-0.2278,-0.77253,30
18/07/24 6:53,23280,0,-0.15826,-0.78286,30
18/07/24 6:54,23310,0,-0.34404,-0.74074,30
18/07/24 6:54,23340,0,-0.35184,-0.73242,30
18/07/24 6:55,23370,0,-0.45086,-0.7047,30
18/07/24 6:55,23400,0,-0.61046,-0.66223,30
18/07/24 6:56,23430,0,-0.70266,-0.63076,30
18/07/24 6:56,23460,0,-0.75098,-0.6067,30
18/07/24 6:57,23490,0,-0.84447,-0.57214,30
18/07/24 6:57,23520,0,-0.83079,-0.55831,30
18/07/24 6:58,23550,0,-0.81375,-0.54545,30
18/07/24 6:58,23580,0,-1.003,-0.48944,30
18/07/24 6:59,23610,0,-1.0655,-0.45636,30
18/07/24 6:59,23640,0,-1.0113,-0.44662,30
18/07/24 7:00,23670,0,-1.1645,-0.39424,30
18/07/24 7:00,23700,0,-1.2797,-0.34681,30
18/07/24 7:01,23730,0,-1.2833,-0.32061,30
18/07/24 7:01,23760,0,-1.3101,-0.28943,30
18/07/24 7:02,23790,0,-1.2525,-0.27552,30
18/07/24 7:02,23820,0,-1.2231,-0.2568,30
18/07/24 7:03,23850,0,-1.3188,-0.2123,30
18/07/24 7:03,23880,0,-1.4082,-0.16722,30
18/07/24 7:04,23910,0,-1.3631,-0.1487,30
18/07/24 7:04,23940,0,-1.3398,-0.12648,30
18/07/24 7:05,23970,0,-1.3333,-0.10118,30
18/07/24 7:05,24000,0,-1.4012,-0.060339,30
18/07/24 7:06,24030,0,-1.3029,-0.053183,30
18/07/24 7:06,24060,0,-1.344,-0.018584,30
18/07/24 7:07,24090,0,-1.399,0.019759,30
18/07/24 7:07,24120,0,-1.4511,0.058591,30
18/07/24 7:08,24150,0,-1.3954,0.075739,30
18/07/24 7:08,24180,0,-1.3482,0.093581,30
18/07/24 7:09,24210,0,-1.37,0.125,30
18/07/24 7:09,24240,0,-1.2153,0.11965,30
18/07/24 7:10,24270,0,-1.3973,0.18222,30
18/07/24 7:10,24300,0,-1.4215,0.21514,30
18/07/24 7:11,24330,0,-1.3273,0.22358,30
18/07/24 7:11,24360,0,-1.4068,0.26675,30
18/07/24 7:12,24390,0,-1.3688,0.28676,30
18/07/24 7:12,24420,0,-1.442,0.32943,30
18/07/24 7:13,24450,0,-1.355,0.33981,30
18/07/24 7:13,24480,0,-1.4016,0.37662,30
18/07/24 7:14,24510,0,-1.4396,0.41252,30
18/07/24 7:14,24540,0,-1.4818,0.45009,30
18/07/24 7:15,24570,0,-1.4518,0.47328,30
18/07/24 7:15,24600,0,-1.2877,0.4676,30
18/07/24 7:16,24630,0,-1.4113,0.51927,30
18/07/24 7:16,24660,0,-1.3444,0.53327,30
18/07/24 7:17,24690,0,-1.4756,0.58769,30
18/07/24 7:17,24720,0,-1.4875,0.61959,30
18/07/24 7:18,24750,0,-1.5202,0.65612,30
18/07/24 7:18,24780,0,-1.4304,0.66746,30
18/07/24 7:19,24810,0,-1.4948,0.70951,30
18/07/24 7:19,24840,0,-1.5106,0.74262,30
18/07/24 7:20,24870,0,-1.4412,0.75808,30
18/07/24 7:20,24900,0,-1.2871,0.75429,30
18/07/24 7:21,24930,0,-1.4524,0.81476,30
18/07/24 7:21,24960,0,-1.5527,0.86483,30
18/07/24 7:22,24990,0,-1.5065,0.88602,30
18/07/24 7:22,25020,0,-1.4233,0.89848,30
18/07/24 7:23,25050,0,-1.3584,0.91314,30
18/07/24 7:23,25080,0,-1.3397,0.93624,30
18/07/24 7:24,25110,0,-1.3911,0.97374,30
18/07/24 7:24,25140,0,-1.1185,0.94413,30
18/07/24 7:25,25170,0,-0.92808,0.9264,30
18/07/24 7:25,25200,0,-0.79315,0.91653,30
18/07/24 7:26,25230,0,-0.65817,0.90395,30
18/07/24 7:26,25260,0,-0.50819,0.88549,30
18/07/24 7:27,25290,0,-0.32687,0.85743,30
18/07/24 7:27,25320,0,-0.087301,0.81346,30
18/07/24 7:28,25350,0,-0.041292,0.8055,30
18/07/24 7:28,25380,0,0.046113,0.78788,30
18/07/24 7:29,25410,0,0.14876,0.7653,30
18/07/24 7:29,25440,0,0.231,0.74497,30
18/07/24 7:30,25470,0,0.32016,0.72152,30
18/07/24 7:30,25500,0,0.42972,0.69198,30
18/07/24 7:31,25530,0,0.66636,0.63344,30
18/07/24 7:31,25560,0,0.83932,0.5836,30
18/07/24 7:32,25590,0,0.78359,0.5785,30
18/07/24 7:32,25620,0,0.85156,0.54843,30
18/07/24 7:33,25650,0,0.73189,0.55656,30
18/07/24 7:33,25680,0,0.95274,0.49528,30
18/07/24 7:34,25710,0,0.9998,0.46622,30
18/07/24 7:34,25740,0,1.0142,0.44309,30
18/07/24 7:35,25770,0,1.1092,0.4027,30
18/07/24 7:35,25800,0,1.1163,0.37892,30
18/07/24 7:36,25830,0,1.2956,0.31871,30
18/07/24 7:36,25860,0,1.2041,0.31198,30
18/07/24 7:37,25890,0,1.1691,0.29519,30
18/07/24 7:37,25920,0,1.2984,0.24443,30
18/07/24 7:38,25950,0,1.2979,0.21846,30
18/07/24 7:38,25980,0,1.4136,0.16801,30
18/07/24 7:39,26010,0,1.373,0.14818,30
18/07/24 7:39,26040,0,1.3956,0.11585,30
18/07/24 7:40,26070,0,1.3485,0.097764,30
18/07/24 7:40,26100,0,1.4642,0.046273,30
18/07/24 7:41,26130,0,1.2483,0.062397,30
18/07/24 7:41,26160,0,1.2352,0.040075,30
18/07/24 7:42,26190,0,1.3192,-0.002454,30
18/07/24 7:42,26220,0,1.4083,-0.047731,30
18/07/24 7:43,26250,0,1.3931,-0.072811,30
18/07/24 7:43,26280,0,1.4374,-0.11012,30
18/07/24 7:44,26310,0,1.3935,-0.12975,30
18/07/24 7:44,26340,0,1.432,-0.16584,30
18/07/24 7:45,26370,0,1.3874,-0.1852,30
18/07/24 7:45,26400,0,1.557,-0.24883,30
18/07/24 7:46,26430,0,1.5109,-0.27036,30
18/07/24 7:46,26460,0,1.4977,-0.29792,30
18/07/24 7:47,26490,0,1.4912,-0.32662,30
18/07/24 7:47,26520,0,1.6045,-0.38045,30
18/07/24 7:48,26550,0,1.5363,-0.39828,30
18/07/24 7:48,26580,0,1.5236,-0.42646,30
18/07/24 7:49,26610,0,1.3682,-0.42429,30
18/07/24 7:49,26640,0,1.2695,-0.43097,30
18/07/24 7:50,26670,0,1.3244,-0.46805,30
18/07/24 7:50,26700,0,1.5321,-0.53845,30
18/07/24 7:51,26730,0,1.4631,-0.55468,30
18/07/24 7:51,26760,0,1.5026,-0.59237,30
18/07/24 7:52,26790,0,1.5086,-0.62383,30
18/07/24 7:52,26820,0,1.4698,-0.64593,30
18/07/24 7:53,26850,0,1.512,-0.68435,30
18/07/24 7:53,26880,0,1.3819,-0.68729,30
18/07/24 7:54,26910,0,1.5069,-0.74141,30
18/07/24 7:54,26940,0,1.5003,-0.77028,30
18/07/24 7:55,26970,0,1.5074,-0.8019,30
18/07/24 7:55,27000,0,1.3624,-0.80161,30
18/07/24 7:56,27030,0,1.4874,-0.85532,30
18/07/24 7:56,27060,0,1.4493,-0.87716,30
18/07/24 7:57,27090,0,1.4841,-0.9136,30
18/07/24 7:57,27120,0,1.3734,-0.92008,30
18/07/24 7:58,27150,0,1.4048,-0.95429,30
18/07/24 7:58,27180,0,1.2265,-0.94508,30
18/07/24 7:59,27210,0,1.064,-0.93562,30
18/07/24 7:59,27240,0,0.7247,-0.88563,30
18/07/24 8:00,27270,0,0.58884,-0.87174,30
18/07/24 8:00,27300,0,0.53939,-0.87335,30
18/07/24 8:01,27330,0,0.39353,-0.85362,30
18/07/24 8:01,27360,0,0.26947,-0.83557,30
18/07/24 8:02,27390,0,0.032279,-0.79119,30
18/07/24 8:02,27420,0,0.031599,-0.79193,30
18/07/24 8:03,27450,0,-0.1108,-0.76277,30
18/07/24 8:03,27480,0,-0.25257,-0.73089,30
18/07/24 8:04,27510,0,-0.35333,-0.70481,30
18/07/24 8:04,27540,0,-0.36249,-0.69602,30
18/07/24 8:05,27570,0,-0.41859,-0.67714,30
18/07/24 8:05,27600,0,-0.50521,-0.6507,30
18/07/24 8:06,27630,0,-0.65123,-0.61,30
18/07/24 8:06,27660,0,-0.82171,-0.56121,30
18/07/24 8:07,27690,0,-0.80238,-0.54902,30
18/07/24 8:07,27720,0,-0.90513,-0.51148,30
18/07/24 8:08,27750,0,-1.0135,-0.4707,30
18/07/24 8:08,27780,0,-1.0046,-0.45247,30
18/07/24 8:09,27810,0,-1.1456,-0.40282,30
18/07/24 8:09,27840,0,-1.0145,-0.4077,30
18/07/24 8:10,27870,0,-1.0179,-0.38685,30
18/07/24 8:10,27900,0,-1.0604,-0.35767,30
18/07/24 8:11,27930,0,-1.0809,-0.33228,30
18/07/24 8:11,27960,0,-1.0215,-0.32334,30
18/07/24 8:12,27990,0,-1.0214,-0.30308,30
18/07/24 8:12,28020,0,-1.0681,-0.27293,30
18/07/24 8:13,28050,0,-1.1386,-0.23685,30
18/07/24 8:13,28080,0,-1.1689,-0.20783,30
18/07/24 8:14,28110,0,-1.1736,-0.1836,30
18/07/24 8:14,28140,0,-1.2192,-0.15064,30
18/07/24 8:15,28170,0,-1.1289,-0.14542,30
18/07/24 8:15,28200,0,-1.1811,-0.11198,30
18/07/24 8:16,28230,0,-1.2646,-0.070889,30
18/07/24 8:16,28260,0,-1.147,-0.070524,30
18/07/24 8:17,28290,0,-1.1837,-0.039982,30
18/07/24 8:17,28320,0,-1.2498,-0.0024995,30
18/07/24 8:18,28350,0,-1.3167,0.03647,30
18/07/24 8:18,28380,0,-1.3328,0.066074,30
18/07/24 8:19,28410,0,-1.4139,0.10969,30
18/07/24 8:19,28440,0,-1.4041,0.13578,30
18/07/24 8:20,28470,0,-1.4624,0.17603,30
18/07/24 8:20,28500,0,-1.4171,0.19559,30
18/07/24 8:21,28530,0,-1.2927,0.19759,30
18/07/24 8:21,28560,0,-1.3692,0.23945,30
18/07/24 8:22,28590,0,-1.4365,0.28089,30
18/07/24 8:22,28620,0,-1.3686,0.29517,30
18/07/24 8:23,28650,0,-1.1896,0.28469,30
18/07/24 8:23,28680,0,-1.3676,0.34589,30
18/07/24 8:24,28710,0,-1.3624,0.37201,30
18/07/24 8:24,28740,0,-1.3876,0.40445,30
18/07/24 8:25,28770,0,-1.3058,0.41483,30
18/07/24 8:25,28800,0,-1.311,0.44191,30
18/07/24 8:26,28830,0,-1.4699,0.50151,30
18/07/24 8:26,28860,0,-1.335,0.50235,30
18/07/24 8:27,28890,0,-1.2978,0.52107,30
18/07/24 8:27,28920,0,-1.23,0.5326,30
18/07/24 8:28,28950,0,-1.1804,0.54663,30
18/07/24 8:28,28980,0,-1.3493,0.60571,30
18/07/24 8:29,29010,0,-1.3479,0.63228,30
18/07/24 8:29,29040,0,-1.3879,0.66756,30
18/07/24 8:30,29070,0,-1.3718,0.69178,30
18/07/24 8:30,29100,0,-1.3882,0.72256,30
18/07/24 8:31,29130,0,-1.3557,0.74336,30
18/07/24 8:31,29160,0,-1.2278,0.74338,30
18/07/24 8:32,29190,0,-1.2507,0.77262,30
18/07/24 8:32,29220,0,-1.2148,0.78996,30
18/07/24 8:33,29250,0,-1.2903,0.83005,30
18/07/24 8:33,29280,0,-1.2862,0.85487,30
18/07/24 8:34,29310,0,-1.2669,0.8764,30
18/07/24 8:34,29340,0,-1.1511,0.87719,30
18/07/24 8:35,29370,0,-1.1654,0.90311,30
18/07/24 8:35,29400,0,-0.96941,0.88513,30
18/07/24 8:36,29430,0,-0.97656,0.90605,30
18/07/24 8:36,29460,0,-0.68833,0.86483,30
18/07/24 8:37,29490,0,-0.6132,0.86276,30
18/07/24 8:37,29520,0,-0.55803,0.86339,30
18/07/24 8:38,29550,0,-0.27413,0.81468,30
18/07/24 8:38,29580,0,-0.19342,0.80314,30
18/07/24 8:39,29610,0,-0.096607,0.78658,30
18/07/24 8:39,29640,0,-0.054205,0.77955,30
18/07/24 8:40,29670,0,-0.048409,0.77938,30
18/07/24 8:40,29700,0,0.1223,0.74432,30
18/07/24 8:41,29730,0,0.23497,0.71808,30
18/07/24 8:41,29760,0,0.21317,0.71793,30
18/07/24 8:42,29790,0,0.40387,0.6734,30
18/07/24 8:42,29820,0,0.44534,0.65652,30
18/07/24 8:43,29850,0,0.53853,0.6279,30
18/07/24 8:43,29880,0,0.57191,0.61001,30
18/07/24 8:44,29910,0,0.51856,0.60974,30
18/07/24 8:44,29940,0,0.66273,0.56889,30
18/07/24 8:45,29970,0,0.72101,0.54327,30
18/07/24 8:45,30000,0,0.76615,0.51924,30
