Time,SP,PV,OP,error,ts
1267,-0.99994,0.74019,-0.50572,-0.74019,20
1268,-0.99994,0.69568,-0.50572,-0.69568,20
1269,-0.99994,0.67237,-0.54269,-0.67237,20
1270,-0.99994,0.61514,-0.5796,-0.61514,20
1271,-0.99994,0.57698,-0.5796,-0.57698,20
1272,-0.99994,0.84193,-0.39488,-0.84193,20
1273,-0.99994,0.64269,-0.50572,-0.64269,20
1274,-0.99994,0.46677,-0.61657,-0.46677,20
1275,-0.99994,0.63633,-0.50572,-0.63633,20
1276,-0.99994,0.54731,-0.54269,-0.54731,20
1277,-0.99994,0.64269,-0.46882,-0.64269,20
1278,-0.99994,0.57063,-0.50572,-0.57063,20
1279,-0.99994,0.49644,-0.5796,-0.49644,20
1280,-0.99994,0.47524,-0.54269,-0.47524,20
1281,-0.99994,0.4159,-0.5796,-0.4159,20
1282,-0.99994,0.4816,-0.54269,-0.4816,20
1283,-0.99994,0.88645,-0.2841,-0.88645,20
1284,-0.99994,0.69568,-0.39488,-0.69568,20
1285,-0.99994,0.63633,-0.39488,-0.63633,20
1286,-0.99994,0.97547,-0.17325,-0.97547,20
1287,-0.99994,0.70204,-0.35797,-0.70204,20
1288,-0.99994,0.71688,-0.321,-0.71688,20
1289,-0.99994,0.77623,-0.2841,-0.77623,20
1290,-0.99994,0.82074,-0.24713,-0.82074,20
1291,-0.99994,0.8271,-0.24713,-0.8271,20
1292,-0.99994,0.82074,-0.21022,-0.82074,20
1293,-0.99994,1.0857,-0.062402,-1.0857,20
1294,-0.99994,1.0115,-0.099373,-1.0115,20
1295,-0.99994,1.0327,-0.025497,-1.0327,20
1296,-0.99994,0.84193,-0.17325,-0.84193,20
1297,-0.99994,0.97547,-0.025497,-0.97547,20
1298,-0.99994,0.96699,-0.062402,-0.96699,20
1299,-0.99994,0.89492,-0.099373,-0.89492,20
1300,-0.99994,1.145,0.08535,-1.145,20
1301,-0.99994,0.96063,-0.025497,-0.96063,20
1302,-0.99994,1.0709,0.048378,-1.0709,20
1303,-0.99994,0.93096,0.011474,-0.93096,20
1304,-0.99994,0.92248,0.011474,-0.92248,20
1305,-0.99994,0.88009,0.011474,-0.88009,20
1306,-0.99994,1.1366,0.15923,-1.1366,20
1307,-0.99994,0.98183,0.08535,-0.98183,20
1308,-0.99994,1.2256,0.27007,-1.2256,20
1309,-0.99994,1.1874,0.2331,-1.1874,20
1310,-0.99994,1.1302,0.2331,-1.1302,20
1311,-0.99994,1.1069,0.2331,-1.1069,20
1312,-0.99994,1.2319,0.30698,-1.2319,20
1313,-0.99994,0.89492,0.12225,-0.89492,20
1314,-0.99994,1.1069,0.27007,-1.1069,20
1315,-0.99994,1.3358,0.45473,-1.3358,20
1316,-0.99994,1.2913,0.41782,-1.2913,20
1317,-0.99994,1.0857,0.30698,-1.0857,20
1318,-0.99994,1.2616,0.41782,-1.2616,20
1319,-0.99994,1.1599,0.38085,-1.1599,20
1320,-0.99994,1.4015,0.56558,-1.4015,20
1321,-0.99994,1.2849,0.4917,-1.2849,20
1322,-0.99994,1.2553,0.4917,-1.2553,20
1323,-0.99994,1.0772,0.38085,-1.0772,20
1324,-0.99994,1.446,0.67642,-1.446,20
1325,-0.99994,1.1599,0.4917,-1.1599,20
1326,-0.99994,1.321,0.60255,-1.321,20
1327,-0.99994,1.3718,0.63945,-1.3718,20
1328,-0.99994,1.5562,0.7872,-1.5562,20
1329,-0.99994,1.1154,0.5286,-1.1154,20
1330,-0.99994,1.3655,0.71333,-1.3655,20
1331,-0.99994,1.3273,0.71333,-1.3273,20
1332,-0.99994,1.3061,0.71333,-1.3061,20
1333,-0.99994,1.2998,0.71333,-1.2998,20
1334,-0.99994,1.5414,0.89805,-1.5414,20
1335,-0.99994,1.4015,0.82417,-1.4015,20
1336,-0.99994,1.4312,0.86108,-1.4312,20
1337,-0.99994,1.41,0.86108,-1.41,20
1338,-0.99994,1.7258,1.0829,-1.7258,20
1339,-0.99994,1.4821,0.97193,-1.4821,20
1340,-0.99994,1.3867,0.93502,-1.3867,20
1341,-0.99994,1.3655,0.93502,-1.3655,20
1342,-0.99994,1.4015,0.97193,-1.4015,20
1343,-0.99994,1.5266,1.0829,-1.5266,20
1344,-0.99994,1.5499,1.0829,-1.5499,20
1345,-0.99994,1.3422,1.0089,-1.3422,20
1346,-0.99994,1.6516,1.1933,-1.6516,20
1347,-0.99994,1.6008,1.1933,-1.6008,20
1348,-0.99994,1.5117,1.1933,-1.5117,20
1349,-0.99994,1.4015,1.1195,-1.4015,20
1350,-0.99994,1.3803,1.1195,-1.3803,20
1351,-0.99994,1.2256,1.0458,-1.2256,20
1352,-0.99994,1.2171,1.0829,-1.2171,20
1353,-0.99994,1.2849,1.1195,-1.2849,20
1354,-0.99994,1.4015,1.2305,-1.4015,20
1355,-0.99994,1.1217,1.0458,-1.1217,20
1356,-0.99994,1.3358,1.2305,-1.3358,20
1357,-0.99994,1.2107,1.1567,-1.2107,20
1358,-0.99994,1.0051,1.0089,-1.0051,20
1359,-0.99994,1.1514,1.1567,-1.1514,20
1360,-0.99994,1.1154,1.1195,-1.1154,20
1361,-0.99994,1.1302,1.1567,-1.1302,20
1362,-0.99994,0.99667,1.0829,-0.99667,20
1363,-0.99994,1.1662,1.2305,-1.1662,20
1364,-0.99994,1.2171,1.2678,-1.2171,20
1365,-0.99994,1.0624,1.1567,-1.0624,20
1366,-0.99994,1.1005,1.2305,-1.1005,20
1367,-0.99994,1.0115,1.1567,-1.0115,20
1368,-0.99994,1.0709,1.2305,-1.0709,20
1369,-0.99994,1.2849,1.3781,-1.2849,20
1370,-0.99994,1.1514,1.3043,-1.1514,20
1371,-0.99994,1.3125,1.4154,-1.3125,20
1372,-0.99994,1.0263,1.2305,-1.0263,20
1373,-0.99994,1.3422,1.4892,-1.3422,20
1374,-0.99994,0.93732,1.2305,-0.93732,20
1375,-0.99994,1.1069,1.3781,-1.1069,20
1376,-0.99994,0.76139,1.1567,-0.76139,20
1377,-0.99994,0.97547,1.3043,-0.97547,20
1378,-0.99994,1.0772,1.3781,-1.0772,20
1379,-0.99994,0.96063,1.3043,-0.96063,20
1380,-0.99994,0.79106,1.1933,-0.79106,20
1381,-0.99994,0.97547,1.3781,-0.97547,20
1382,-0.99994,0.97547,1.3781,-0.97547,20
1383,-0.99994,0.91612,1.3416,-0.91612,20
1384,-0.99994,0.84193,1.3043,-0.84193,20
1385,-0.99994,0.79106,1.2678,-0.79106,20
1386,-0.99994,1.0051,1.4154,-1.0051,20
1387,-0.99994,1.0115,1.452,-1.0115,20
1388,-0.99994,0.75503,1.3043,-0.75503,20
1389,-0.99994,1.1302,1.5258,-1.1302,20
1390,-0.99994,0.71688,1.3043,-0.71688,20
1391,-0.99994,0.79742,1.3781,-0.79742,20
1392,-0.99994,0.8271,1.3781,-0.8271,20
1393,-0.99994,0.68085,1.3416,-0.68085,20
1394,-0.99994,0.79742,1.4154,-0.79742,20
1395,-0.99994,0.76775,1.3781,-0.76775,20
1396,-0.99994,0.58546,1.3043,-0.58546,20
1397,-0.99994,0.71688,1.3781,-0.71688,20
1398,-0.99994,0.5028,1.2678,-0.5028,20
1399,-0.99994,0.90764,1.4892,-0.90764,20
1400,-0.99994,0.91612,1.563,-0.91612,20
1401,-0.99994,0.62997,1.3781,-0.62997,20
1402,-0.99994,0.23149,1.1195,-0.23149,20
1403,-0.99994,0.64269,1.3781,-0.64269,20
1404,-0.99994,0.51764,1.3043,-0.51764,20
1405,-0.99994,0.67237,1.4154,-0.67237,20
1406,-0.99994,0.62997,1.4154,-0.62997,20
1407,-0.99994,0.49008,1.3043,-0.49008,20
1408,-0.99994,0.36503,1.2305,-0.36503,20
1409,-0.99994,0.49008,1.3043,-0.49008,20
1410,-0.99994,0.12763,1.0829,-0.12763,20
1411,-0.99994,0.29084,1.2305,-0.29084,20
1412,-0.99994,0.29084,1.2305,-0.29084,20
1413,-0.99994,0.72536,1.4892,-0.72536,20
1414,-0.99994,0.40106,1.3043,-0.40106,20
1415,-0.99994,0.51764,1.3781,-0.51764,20
1416,-0.99994,0.07676,1.0829,-0.07676,20
1417,-0.99994,0.43073,1.3043,-0.43073,20
1418,-0.99994,0.22513,1.2305,-0.22513,20
1419,-0.99994,0.32687,1.3043,-0.32687,20
1420,-0.99994,0.14247,1.1567,-0.14247,20
1421,-0.99994,0.1573,1.1933,-0.1573,20
1422,-0.99994,0.040727,1.1195,-0.040727,20
1423,-0.99994,0.097956,1.1567,-0.097956,20
1424,-0.99994,0.1573,1.1933,-0.1573,20
1425,-0.99994,-0.048296,1.0458,0.048296,20
1426,-0.99994,0.10643,1.1567,-0.10643,20
1427,-0.99994,0.10643,1.1567,-0.10643,20
1428,-0.99994,0.12127,1.1567,-0.12127,20
1429,-0.99994,0.12763,1.1567,-0.12763,20
1430,-0.99994,-0.114,1.0089,0.114,20
1431,-0.99994,-0.12884,1.0089,0.12884,20
1432,-0.99994,-0.15852,0.97193,0.15852,20
1433,-0.99994,-0.31325,0.89805,0.31325,20
1434,-0.99994,-0.15216,0.97193,0.15216,20
1435,-0.99994,-0.16699,0.97193,0.16699,20
1436,-0.99994,-0.26873,0.89805,0.26873,20
1437,-0.99994,-0.092808,1.0089,0.092808,20
1438,-0.99994,-0.33444,0.86108,0.33444,20
1439,-0.99994,-0.44466,0.7503,0.44466,20
1440,-0.99994,-0.40863,0.7872,0.40863,20
1441,-0.99994,-0.34928,0.82417,0.34928,20
1442,-0.99994,-0.37895,0.82417,0.37895,20
1443,-0.99994,-0.5782,0.67642,0.5782,20
1444,-0.99994,-0.41711,0.7872,0.41711,20
1445,-0.99994,-0.29841,0.82417,0.29841,20
1446,-0.99994,-0.43194,0.7503,0.43194,20
1447,-0.99994,-0.75412,0.5286,0.75412,20
1448,-0.99994,-0.557,0.67642,0.557,20
1449,-0.99994,-0.59303,0.63945,0.59303,20
1450,-0.99994,-0.3196,0.7872,0.3196,20
1451,-0.99994,-0.72445,0.5286,0.72445,20
1452,-0.99994,-0.71809,0.5286,0.71809,20
1453,-0.99994,-0.7626,0.4917,0.7626,20
1454,-0.99994,-0.58455,0.60255,0.58455,20
1455,-0.99994,-0.89402,0.38085,0.89402,20
1456,-0.99994,-0.79863,0.41782,0.79863,20
1457,-0.99994,-0.79228,0.45473,0.79228,20
1458,-0.99994,-0.48917,0.60255,0.48917,20
1459,-0.99994,-0.62907,0.4917,0.62907,20
1460,-0.99994,-0.80711,0.38085,0.80711,20
1461,-0.99994,-0.73929,0.41782,0.73929,20
1462,-0.99994,-0.74776,0.38085,0.74776,20
1463,-0.99994,-0.66722,0.45473,0.66722,20
1464,-0.99994,-0.83467,0.34395,0.83467,20
1465,-0.99994,-0.88766,0.30698,0.88766,20
1466,-0.99994,-0.87918,0.27007,0.87918,20
1467,-0.99994,-0.65874,0.41782,0.65874,20
1468,-0.99994,-0.60787,0.45473,0.60787,20
1469,-0.99994,-1.1378,0.08535,1.1378,20
1470,-0.99994,-0.65238,0.38085,0.65238,20
1471,-0.99994,-0.93853,0.19613,0.93853,20
1472,-0.99994,-0.51885,0.41782,0.51885,20
1473,-0.99994,-1.0042,0.12225,1.0042,20
1474,-0.99994,-1.0784,0.08535,1.0784,20
1475,-0.99994,-0.94701,0.12225,0.94701,20
1476,-0.99994,-1.0784,0.048378,1.0784,20
1477,-0.99994,-1.0424,0.011474,1.0424,20
1478,-0.99994,-0.9682,0.08535,0.9682,20
1479,-0.99994,-1.2925,-0.13634,1.2925,20
1480,-0.99994,-1.2035,-0.099373,1.2035,20
1481,-0.99994,-1.0721,-0.025497,1.0721,20
1482,-0.99994,-1.2628,-0.17325,1.2628,20
1483,-0.99994,-0.91733,0.011474,0.91733,20
1484,-0.99994,-1.1971,-0.17325,1.1971,20
1485,-0.99994,-0.63754,0.15923,0.63754,20
1486,-0.99994,-1.2628,-0.21022,1.2628,20
1487,-0.99994,-0.96184,-0.062402,0.96184,20
1488,-0.99994,-1.0784,-0.13634,1.0784,20
1489,-0.99994,-1.1738,-0.21022,1.1738,20
1490,-0.99994,-1.159,-0.24713,1.159,20
1491,-0.99994,-1.0933,-0.21022,1.0933,20
1492,-0.99994,-1.3794,-0.39488,1.3794,20
1493,-0.99994,-1.2543,-0.321,1.2543,20
1494,-0.99994,-1.2183,-0.35797,1.2183,20
1495,-0.99994,-1.3137,-0.39488,1.3137,20
1496,-0.99994,-1.6083,-0.61657,1.6083,20
1497,-0.99994,-1.0424,-0.2841,1.0424,20
1498,-0.99994,-1.0339,-0.321,1.0339,20
1499,-0.99994,-1.0933,-0.35797,1.0933,20
1500,-0.99994,-1.3582,-0.54269,1.3582,20
1501,-0.99994,-1.0127,-0.321,1.0127,20
1502,-0.99994,-1.2395,-0.50572,1.2395,20
1503,-0.99994,-1.337,-0.5796,1.337,20
1504,-0.99994,-1.1017,-0.43185,1.1017,20
1505,-0.99994,-1.3942,-0.65348,1.3942,20
1506,-0.99994,-1.5341,-0.72735,1.5341,20
1507,-0.99994,-1.3137,-0.61657,1.3137,20
1508,-0.99994,-1.1441,-0.50572,1.1441,20
1509,-0.99994,-1.4388,-0.72735,1.4388,20
1510,-0.99994,-1.3794,-0.69045,1.3794,20
1511,-0.99994,-1.4769,-0.80129,1.4769,20
1512,-0.99994,-1.4176,-0.80129,1.4176,20
1513,-0.99994,-1.5935,-0.91207,1.5935,20
1514,-0.99994,-1.4239,-0.8382,1.4239,20
1515,-0.99994,-1.4472,-0.87517,1.4472,20
1516,-0.99994,-1.5786,-0.98595,1.5786,20
1517,-0.99994,-1.549,-0.94905,1.549,20
1518,-0.99994,-1.2777,-0.8382,1.2777,20
1519,-0.99994,-1.4833,-0.94905,1.4833,20
1520,-0.99994,-1.6316,-1.0968,1.6316,20
1521,-0.99994,-1.3073,-0.87517,1.3073,20
1522,-0.99994,-1.7482,-1.2076,1.7482,20
1523,-0.99994,-1.602,-1.1338,1.602,20
1524,-0.99994,-1.5193,-1.0968,1.5193,20
1525,-0.99994,-1.3582,-1.0229,1.3582,20
1526,-0.99994,-1.5871,-1.1707,1.5871,20
1527,-0.99994,-1.6592,-1.2445,1.6592,20
1528,-0.99994,-1.6316,-1.2815,1.6316,20
1529,-0.99994,-1.6825,-1.3184,1.6825,20
1530,-0.99994,-1.0572,-0.94905,1.0572,20
1531,-0.99994,-1.1526,-1.0229,1.1526,20
1532,-0.99994,-1.5045,-1.2815,1.5045,20
1533,-0.99994,-1.4684,-1.2445,1.4684,20
1534,-0.99994,-1.5935,-1.3554,1.5935,20
1535,-0.99994,-1.4981,-1.2815,1.4981,20
1536,-0.99994,-1.549,-1.3554,1.549,20
1537,-0.99994,-1.4176,-1.2815,1.4176,20
1538,-0.99994,-1.4917,-1.3554,1.4917,20
1539,-0.99994,-1.337,-1.3184,1.337,20
1540,-0.99994,-1.284,-1.2815,1.284,20
1541,-0.99994,-1.3582,-1.3554,1.3582,20
1542,-0.99994,-1.6444,-1.5401,1.6444,20
1543,-0.99994,-1.1293,-1.2445,1.1293,20
1544,-0.99994,-1.2925,-1.3554,1.2925,20
1545,-0.99994,-1.0572,-1.2445,1.0572,20
1546,-0.99994,-1.5426,-1.5401,1.5426,20
1547,-0.99994,-1.3879,-1.5031,1.3879,20
1548,-0.99994,-1.3794,-1.4662,1.3794,20
1549,-0.99994,-1.0721,-1.3184,1.0721,20
1550,-0.99994,-0.76896,-1.1338,0.76896,20
1551,-0.99994,-1.4324,-1.5401,1.4324,20
1552,-0.99994,-0.89402,-1.2445,0.89402,20
1553,-0.99994,-0.63754,-1.0968,0.63754,20
1554,-0.99994,-1.3137,-1.5031,1.3137,20
1555,-0.99994,-0.77744,-1.2076,0.77744,20
1556,-0.99994,-1.0339,-1.3923,1.0339,20
1557,-0.99994,-0.9682,-1.3554,0.9682,20
1558,-0.99994,-1.0933,-1.4662,1.0933,20
1559,-0.99994,-0.83467,-1.2815,0.83467,20
1560,-0.99994,-1.2268,-1.577,1.2268,20
1561,-0.99994,-1.0721,-1.4662,1.0721,20
1562,-0.99994,-0.98304,-1.4293,0.98304,20
1563,-0.99994,-0.59303,-1.2076,0.59303,20
1564,-0.99994,-0.66722,-1.2445,0.66722,20
1565,-0.99994,-0.6439,-1.2445,0.6439,20
1566,-0.99994,-0.90249,-1.4293,0.90249,20
1567,-0.99994,-0.50401,-1.2076,0.50401,20
1568,-0.99994,-1.0127,-1.5031,1.0127,20
1569,-0.99994,-0.53368,-1.2076,0.53368,20
1570,-0.99994,-0.20303,-1.0229,0.20303,20
1571,-0.99994,-0.58455,-1.2815,0.58455,20
1572,-0.99994,-0.41711,-1.1707,0.41711,20
1573,-0.99994,-0.50401,-1.2445,0.50401,20
1574,-0.99994,-0.49765,-1.2076,0.49765,20
1575,-0.99994,-0.34292,-1.1707,0.34292,20
1576,-0.99994,-0.36412,-1.1707,0.36412,20
1577,-0.99994,-0.51885,-1.2815,0.51885,20
1578,-0.99994,-0.40227,-1.2076,0.40227,20
1579,-0.99994,-0.56336,-1.3184,0.56336,20
1580,-0.99994,-0.33444,-1.1707,0.33444,20
1581,-0.99994,-0.20939,-1.0968,0.20939,20
1582,-0.99994,-0.26238,-1.1338,0.26238,20
1583,-0.99994,-0.31325,-1.1707,0.31325,20
1584,-0.99994,-0.29205,-1.1707,0.29205,20
1585,-0.99994,-0.17971,-1.0968,0.17971,20
1586,-0.99994,-0.054655,-1.0229,0.054655,20
1587,-0.99994,-0.34928,-1.2076,0.34928,20
1588,-0.99994,-0.61423,-1.3554,0.61423,20
1589,-0.99994,-0.20303,-1.0968,0.20303,20
1590,-0.99994,0.12763,-0.91207,-0.12763,20
1591,-0.99994,-0.27721,-1.1707,0.27721,20
1592,-0.99994,-0.13732,-1.0598,0.13732,20
1593,-0.99994,-0.21786,-1.1707,0.21786,20
1594,-0.99994,-0.29841,-1.2076,0.29841,20
1595,-0.99994,0.19546,-0.91207,-0.19546,20
1596,-0.99994,-0.15216,-1.1338,0.15216,20
1597,-0.99994,0.061923,-0.98595,-0.061923,20
1598,-0.99994,-0.16699,-1.1338,0.16699,20
1599,-0.99994,0.21029,-0.87517,-0.21029,20
1600,-0.99994,0.12127,-0.94905,-0.12127,20
1601,-0.99994,0.070401,-0.98595,-0.070401,20
1602,-0.99994,-0.114,-1.0968,0.114,20
1603,-0.99994,-0.0037849,-1.0229,0.0037849,20
1604,-0.99994,0.011052,-0.98595,-0.011052,20
1605,-0.99994,0.31204,-0.80129,-0.31204,20
1606,-0.99994,-0.018622,-0.98595,0.018622,20
1607,-0.99994,0.32051,-0.80129,-0.32051,20
1608,-0.99994,0.047085,-0.94905,-0.047085,20
1609,-0.99994,0.1573,-0.87517,-0.1573,20
1610,-0.99994,-0.054655,-1.0229,0.054655,20
1611,-0.99994,0.17214,-0.87517,-0.17214,20
1612,-0.99994,0.14247,-0.91207,-0.14247,20
1613,-0.99994,-0.0037849,-0.98595,0.0037849,20
1614,-0.99994,0.091597,-0.91207,-0.091597,20
1615,-0.99994,0.19546,-0.87517,-0.19546,20
1616,-0.99994,0.33535,-0.76432,-0.33535,20
1617,-0.99994,0.31204,-0.80129,-0.31204,20
1618,-0.99994,0.5028,-0.65348,-0.5028,20
1619,-0.99994,0.44557,-0.69045,-0.44557,20
1620,-0.99994,0.6872,-0.50572,-0.6872,20
1621,-0.99994,0.40106,-0.69045,-0.40106,20
1622,-0.99994,0.65117,-0.54269,-0.65117,20
1623,-0.99994,0.71052,-0.50572,-0.71052,20
1624,-0.99994,0.71688,-0.46882,-0.71688,20
1625,-0.99994,0.78259,-0.43185,-0.78259,20
1626,-0.99994,0.68085,-0.46882,-0.68085,20
1627,-0.99994,0.67237,-0.50572,-0.67237,20
1628,-0.99994,0.66601,-0.46882,-0.66601,20
1629,-0.99994,0.52611,-0.54269,-0.52611,20
1630,-0.99994,0.63633,-0.46882,-0.63633,20
1631,-0.99994,0.73172,-0.43185,-0.73172,20
1632,-0.99994,0.71052,-0.39488,-0.71052,20
1633,-0.99994,0.99031,-0.21022,-0.99031,20
1634,-0.99994,0.86525,-0.2841,-0.86525,20
1635,-0.99994,1.1811,-0.062402,-1.1811,20
1636,-0.99994,0.87161,-0.24713,-0.87161,20
1637,-0.99994,1.1366,-0.099373,-1.1366,20
1638,-0.99994,0.83558,-0.24713,-0.83558,20
1639,-0.99994,0.85041,-0.24713,-0.85041,20
1640,-0.99994,0.77623,-0.2841,-0.77623,20
1641,-0.99994,0.87161,-0.17325,-0.87161,20
1642,-0.99994,0.96063,-0.13634,-0.96063,20
1643,-0.99994,1.2404,0.048378,-1.2404,20
1644,-0.99994,1.1874,0.048378,-1.1874,20
1645,-0.99994,1.056,-0.025497,-1.056,20
1646,-0.99994,0.99031,-0.025497,-0.99031,20
1647,-0.99994,1.0327,0.011474,-1.0327,20
1648,-0.99994,1.0624,0.011474,-1.0624,20
1649,-0.99994,1.1959,0.12225,-1.1959,20
1650,-0.99994,1.2404,0.15923,-1.2404,20
1651,-0.99994,1.2319,0.19613,-1.2319,20
1652,-0.99994,1.1726,0.15923,-1.1726,20
1653,-0.99994,1.3803,0.30698,-1.3803,20
1654,-0.99994,1.2107,0.2331,-1.2107,20
1655,-0.99994,1.1302,0.19613,-1.1302,20
1656,-0.99994,1.2107,0.27007,-1.2107,20
1657,-0.99994,1.2849,0.34395,-1.2849,20
1658,-0.99994,1.1874,0.27007,-1.1874,20
1659,-0.99994,1.4905,0.45473,-1.4905,20
1660,-0.99994,1.2404,0.34395,-1.2404,20
1661,-0.99994,1.3951,0.45473,-1.3951,20
1662,-0.99994,1.446,0.5286,-1.446,20
1663,-0.99994,1.1005,0.30698,-1.1005,20
1664,-0.99994,1.2616,0.41782,-1.2616,20
1665,-0.99994,1.3358,0.4917,-1.3358,20
1666,-0.99994,1.2701,0.4917,-1.2701,20
1667,-0.99994,1.3273,0.5286,-1.3273,20
1668,-0.99994,1.4969,0.63945,-1.4969,20
1669,-0.99994,1.357,0.56558,-1.357,20
1670,-0.99994,1.3655,0.60255,-1.3655,20
1671,-0.99994,1.4524,0.71333,-1.4524,20
1672,-0.99994,1.6961,0.86108,-1.6961,20
1673,-0.99994,1.4672,0.7503,-1.4672,20
1674,-0.99994,1.4757,0.7503,-1.4757,20
1675,-0.99994,1.6516,0.89805,-1.6516,20
1676,-0.99994,1.4969,0.7872,-1.4969,20
1677,-0.99994,1.4524,0.82417,-1.4524,20
1678,-0.99994,1.5414,0.89805,-1.5414,20
1679,-0.99994,1.5923,0.93502,-1.5923,20
1680,-0.99994,1.3867,0.86108,-1.3867,20
1681,-0.99994,1.3803,0.82417,-1.3803,20
1682,-0.99994,1.4821,0.93502,-1.4821,20
1683,-0.99994,1.3655,0.86108,-1.3655,20
1684,-0.99994,1.6453,1.0829,-1.6453,20
1685,-0.99994,1.5711,1.0458,-1.5711,20
1686,-0.99994,1.7025,1.1567,-1.7025,20
1687,-0.99994,1.7555,1.2305,-1.7555,20
1688,-0.99994,1.4375,1.0089,-1.4375,20
1689,-0.99994,1.8805,1.3416,-1.8805,20
1690,-0.99994,1.5499,1.1567,-1.5499,20
1691,-0.99994,1.5774,1.1933,-1.5774,20
1692,-0.99994,1.7025,1.3043,-1.7025,20
1693,-0.99994,1.6219,1.2678,-1.6219,20
1694,-0.99994,1.7258,1.3416,-1.7258,20
1695,-0.99994,1.4905,1.2305,-1.4905,20
1696,-0.99994,1.4821,1.2305,-1.4821,20
1697,-0.99994,1.711,1.4154,-1.711,20
1698,-0.99994,1.7406,1.452,-1.7406,20
1699,-0.99994,1.6071,1.3781,-1.6071,20
1700,-0.99994,1.4821,1.3416,-1.4821,20
1701,-0.99994,1.6749,1.452,-1.6749,20
1702,-0.99994,1.3803,1.3043,-1.3803,20
1703,-0.99994,1.2256,1.2305,-1.2256,20
1704,-0.99994,1.3803,1.3416,-1.3803,20
1705,-0.99994,1.3867,1.3781,-1.3867,20
1706,-0.99994,1.4757,1.452,-1.4757,20
1707,-0.99994,1.2913,1.3416,-1.2913,20
1708,-0.99994,1.1726,1.3043,-1.1726,20
1709,-0.99994,1.2107,1.3416,-1.2107,20
1710,-0.99994,1.1154,1.3043,-1.1154,20
1711,-0.99994,1.2849,1.4154,-1.2849,20
1712,-0.99994,1.2404,1.4154,-1.2404,20
1713,-0.99994,1.1217,1.3416,-1.1217,20
1714,-0.99994,1.535,1.6368,-1.535,20
1715,-0.99994,1.2404,1.452,-1.2404,20
1716,-0.99994,0.98183,1.3416,-0.98183,20
1717,-0.99994,1.1874,1.452,-1.1874,20
1718,-0.99994,0.99031,1.3416,-0.99031,20
1719,-0.99994,0.87161,1.3043,-0.87161,20
1720,-0.99994,0.99667,1.3781,-0.99667,20
1721,-0.99994,1.0857,1.4154,-1.0857,20
1722,-0.99994,1.0051,1.4154,-1.0051,20
1723,-0.99994,0.98183,1.4154,-0.98183,20
1724,-0.99994,0.72536,1.2678,-0.72536,20
1725,-0.99994,1.0857,1.4892,-1.0857,20
1726,-0.99994,1.0624,1.4892,-1.0624,20
1727,-0.99994,0.74019,1.3416,-0.74019,20
1728,-0.99994,0.83558,1.3781,-0.83558,20
1729,-0.99994,1.1217,1.563,-1.1217,20
1730,-0.99994,0.65117,1.3043,-0.65117,20
1731,-0.99994,0.65117,1.3043,-0.65117,20
1732,-0.99994,0.6872,1.3416,-0.6872,20
1733,-0.99994,0.46041,1.1933,-0.46041,20
1734,-0.99994,0.51128,1.2305,-0.51128,20
1735,-0.99994,0.64269,1.3416,-0.64269,20
1736,-0.99994,0.40106,1.1933,-0.40106,20
1737,-0.99994,0.32687,1.1567,-0.32687,20
1738,-0.99994,0.62997,1.3416,-0.62997,20
1739,-0.99994,0.6003,1.3043,-0.6003,20
1740,-0.99994,0.42225,1.2305,-0.42225,20
1741,-0.99994,0.53247,1.3043,-0.53247,20
1742,-0.99994,0.54731,1.3043,-0.54731,20
1743,-0.99994,0.46677,1.2678,-0.46677,20
1744,-0.99994,0.45193,1.2678,-0.45193,20
1745,-0.99994,0.35019,1.1933,-0.35019,20
1746,-0.99994,0.1573,1.0829,-0.1573,20
1747,-0.99994,0.40106,1.2678,-0.40106,20
1748,-0.99994,0.35655,1.2305,-0.35655,20
1749,-0.99994,0.47524,1.3043,-0.47524,20
1750,-0.99994,0.20182,1.1195,-0.20182,20
1751,-0.99994,0.31204,1.1933,-0.31204,20
1752,-0.99994,0.032248,1.0458,-0.032248,20
1753,-0.99994,0.21029,1.1567,-0.21029,20
1754,-0.99994,0.33535,1.2305,-0.33535,20
1755,-0.99994,-0.0271,1.0089,0.0271,20
1756,-0.99994,0.40106,1.3043,-0.40106,20
1757,-0.99994,0.21029,1.1933,-0.21029,20
1758,-0.99994,0.23785,1.1933,-0.23785,20
1759,-0.99994,0.091597,1.1195,-0.091597,20
1760,-0.99994,-0.29841,0.86108,0.29841,20
1761,-0.99994,0.1573,1.1567,-0.1573,20
1762,-0.99994,0.047085,1.0829,-0.047085,20
1763,-0.99994,-0.069492,1.0089,0.069492,20
1764,-0.99994,0.15095,1.1567,-0.15095,20
1765,-0.99994,-0.17335,0.93502,0.17335,20
1766,-0.99994,-0.35776,0.82417,0.35776,20
1767,-0.99994,-0.033459,1.0089,0.033459,20
1768,-0.99994,-0.26873,0.82417,0.26873,20
1769,-0.99994,0.032248,1.0458,-0.032248,20
1770,-0.99994,-0.20303,0.89805,0.20303,20
1771,-0.99994,-0.32808,0.7872,0.32808,20
1772,-0.99994,-0.15216,0.89805,0.15216,20
1773,-0.99994,-0.51249,0.67642,0.51249,20
1774,-0.99994,0.18062,1.1195,-0.18062,20
1775,-0.99994,-0.15852,0.89805,0.15852,20
1776,-0.99994,-0.37259,0.7872,0.37259,20
1777,-0.99994,-0.51249,0.67642,0.51249,20
1778,-0.99994,-0.44466,0.67642,0.44466,20
